鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
桃園區,房地(土地+建物),桃園市桃園區中山路７７５號二樓之２,16.1,1131128,土地1建物2車位0,二層,二十層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0881201,167.38,0,0,0,無,有,8550000,51081,,0,0,RPRSMLOJKHKGFAH38DA,98.79,1.12,0,有
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路三段１５７號三樓,20.02,1131117,土地2建物1車位1,三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120614,159.49,3,2,2,有,有,20000000,125400,坡道平面,35.23,0,RPOOMLOLKHKGFAH87DA,73.4,5.2,5.51,有
中壢區,房地(土地+建物)+車位,桃園市中壢區長興街２７號八樓,22.45,1131116,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011128,153.33,3,2,2,有,有,14860000,96915,坡道平面,31.38,0,RPROMLKLKHKGFBH87DA,73,1.23,9.86,有
楊梅區,房地(土地+建物),桃園市楊梅區青山六街７４巷３號,77,1131126,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0841009,220.11,4,2,3,有,有,8500000,38617,,0,0,RPSNMLNLJHKGFDH28DA,189.95,17.46,12.7,有
楊梅區,房地(土地+建物),桃園市楊梅區環南路１４１巷１１弄６０之５號,82.24,1131123,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030324,274.47,6,2,5,有,無,17600000,64124,,0,0,RPRNMLLLKHKGFDH08DA,259.94,5.98,8.55,無
龜山區,房地(土地+建物)+車位,桃園市龜山區文化七路１８２巷５５號二樓,40.36,1131117,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980915,135.51,4,2,2,有,有,15880000,117187,坡道平面,0,0,RPRNMLNKKHKGFHH58DA,72.61,2.15,8.2,有
龜山區,房地(土地+建物)+車位,桃園市龜山區長慶一街４５巷７號十三樓,13.58,1131104,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130826,114.08,2,2,2,有,有,12000000,105189,坡道平面,27.72,0,RPQOMLPLKHKGFHH88DA,53.65,0,3.74,有
桃園區,房地(土地+建物)+車位,桃園市桃園區民有三街２４號三樓之１,24.91,1131127,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890822,160.71,3,2,2,有,有,12500000,77780,坡道平面,28.18,0,RPRNMLQLKHKGFAH38EA,87.99,0.75,10.52,有
中壢區,房地(土地+建物),桃園市中壢區榮民路４０之３號,29.2,1131128,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680725,103.68,4,1,1,有,無,3000000,28935,,0,0,RPQNMLPLKHKGFBH28EA,103.68,0,0,無
桃園區,房地(土地+建物),桃園市桃園區民生路４２１號七樓之１３,4.87,1131109,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840830,36.68,1,1,1,有,有,3230000,88059,,0,0,RPROMLPLKHKGFAH28DA,24.3,0,4.82,有
中壢區,房地(土地+建物)+車位,桃園市中壢區松義路１８２號九樓,23.5,1131118,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131021,150.12,3,2,2,有,有,15070000,108559,坡道平面,26.04,1600000,RPQNMLKLKHKGFBH67DA,71.13,0,11.46,有
中壢區,房地(土地+建物)+車位,桃園市中壢區松義路１９２號十二樓,23.69,1131104,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131021,151.02,3,2,2,有,有,15100000,107617,坡道平面,26.04,1650000,RPSNMLKLKHKGFBH87DA,71.6,0,11.6,有
觀音區,房地(土地+建物)+車位,桃園市觀音區正大路５８８巷６９號,127.98,1131121,土地3建物1車位2,全,五層,透天厝,住家用,鋼筋混凝土造,1130814,339.01,5,2,6,有,有,22000000,64895,一樓平面,0,0,RPPOMLKLKHKGFBH67DA,309.94,0,29.07,有
八德區,房地(土地+建物),桃園市八德區永福西街３６之２號,27.56,1131117,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720505,115.2,4,1,3,有,無,6000000,52083,,0,0,RPTNMLMLJHKGFFH48DA,106.8,0,8.4,無
八德區,房地(土地+建物)+車位,桃園市八德區前程街３５號六樓,18.22,1131115,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1111006,110.59,2,1,1,有,有,14750000,133376,坡道平面,0,0,RPXNMLPLKHKGFFH66DA,54.42,0,2.9,有
平鎮區,房地(土地+建物),桃園市平鎮區自強街３７巷２號,102.54,1131120,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0660501,130.3,5,2,5,有,無,12800000,98235,,0,0,RPWNMLRLKIJGFGH86DA,130.3,0,0,無
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南京路２３８號四樓,21.74,1131112,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021209,147.38,3,2,2,有,有,13200000,89564,坡道平面,26.96,0,RPRNMLMLJHKGFGH38DA,76.67,2.94,4.06,有
平鎮區,房地(土地+建物),桃園市平鎮區振興西路７７巷２０號,92.96,1131124,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0760630,135.71,4,2,3,有,無,15500000,114214,,0,0,RPQNMLMKKHKGFGH28DA,115.5,20.21,0,無
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄６號十四樓,15.92,1131105,土地3建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,122.52,2,2,2,有,有,15800000,144137,坡道平面,25.39,1800000,RPRPMLPJJIJGFAH08DA,59.96,0,4.55,有
桃園區,房地(土地+建物),桃園市桃園區壽昌街２０巷２７之４號五樓,19.26,1131130,土地2建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821130,134.18,4,2,2,有,有,11200000,83470,,0,0,RPOPMLKKKIJGFAH47DA,92.37,4.07,10.7,有
桃園區,房地(土地+建物)+車位,桃園市桃園區永安北路４１０號十一樓之３,13.72,1131123,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860221,105.26,2,2,1,有,有,9500000,112692,坡道平面,34.27,1500000,RPUNNLKKKHKGFAH97DA,50.49,0.13,8.07,有
中壢區,房地(土地+建物)+車位,桃園市中壢區永泰路１１６號十三樓,18.48,1131113,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130531,116.4,2,2,1,有,有,14800000,127148,坡道機械,31.42,0,RPSNMLQLKHKGFBH48DA,50.72,0,5.54,有
觀音區,房地(土地+建物)+車位,桃園市觀音區十全路１２６巷１９弄２號三樓,24.52,1131123,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850423,96.02,3,2,2,有,無,4600000,47907,坡道平面,0,0,RPWOMLRLKHKGFBH09DA,75.53,0,5.88,有
大溪區,房地(土地+建物),桃園市大溪區仁德六街７０號,93.99,1131103,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940624,222.95,5,3,3,有,無,17700000,79390,,0,0,RPWNMLQLKHKGFCH98DA,198.73,6.79,17.43,無
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南福街２２３之１號九樓,28.8,1131130,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050518,184.7,3,2,2,有,有,20800000,112615,坡道平面,47.18,0,RPPPMLMLJHKGFEH18DA,82.17,1.93,10.31,有
龜山區,房地(土地+建物),桃園市龜山區文青二路２１號十七樓之９,20.91,1131110,土地1建物1車位0,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,144.07,3,2,2,有,有,18000000,124939,,0,0,RPSNMLPLKHKGFHH98DA,90.44,0,10.5,有
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路８００號二十四樓,61.19,1131110,土地1建物1車位3,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造、鋼筋混凝土造,1111213,472.33,0,0,4,有,有,58880000,136307,坡道平面,79.98,5400000,RPPNMLOLKHKGFAH87DA,239.06,0,19.49,有
中壢區,房地(土地+建物),桃園市中壢區龍泉街１３７巷５８弄２６號,73.04,1131116,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0790511,154.08,4,2,3,有,無,10880000,70613,,0,0,RPUPMLNKKIJGFBH48DA,117.92,36.16,0,無
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街５８２號八樓,26.77,1131118,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131004,157.05,3,2,2,有,有,13300000,84686,坡道平面,0,0,RPTOMLQJJHKGFDH58DA,77.62,0,8.98,有
平鎮區,房地(土地+建物),桃園市平鎮區上海路１６８號七樓,7.91,1131117,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961025,61.03,1,1,1,有,有,5690000,93233,,0,0,RPRNMLNJLHKGFGH48DA,37.94,2.22,0,有
龜山區,房地(土地+建物)+車位,桃園市龜山區東萬壽路３１１巷３０號二樓,40.69,1131127,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851017,111.19,3,2,2,有,有,7350000,66103,坡道平面,12.93,0,RPPNMLOJKHKGFHH38DA,70.53,0,8.1,無
龜山區,房地(土地+建物)+車位,桃園市龜山區華亞三路３９巷２號六樓之１,13.54,1131124,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091104,125.32,3,2,2,有,有,15100000,120492,坡道平面,27.64,0,RPPNMLQJKHKGFHH58DA,56.02,4.56,4.35,有
龍潭區,房地(土地+建物),桃園市龍潭區中興路３９２巷５１號,84.03,1131111,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710226,109.62,7,3,8,有,無,15000000,136836,,0,0,RPQNMLPJLHKGFCH28EA,109.62,0,0,無
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街１７５號九樓,12.16,1131104,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323,112.07,2,2,1,有,有,14200000,126707,坡道平面,27.24,0,RPOOMLRLKHKGFAH18DA,52.74,1.04,2.55,有
中壢區,房地(土地+建物),桃園市中壢區永康三街４號四樓　,31.24,1131114,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700409,113.34,3,2,2,有,無,6250000,55144,,0,0,RPUPMLNLJHKGFBH48DA,103.22,0,10.12,無
中壢區,房地(土地+建物),桃園市中壢區龍川五街１１３號,76.15,1131109,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960515,212.83,4,2,3,有,有,18600000,87394,,0,0,RPUOMLOKKHKGFBH48DA,187.07,16.59,9.17,有
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區機捷路二段７１７巷６號,26.44,1131115,土地1建物1車位2,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1130829,142.78,0,0,1,有,有,15800000,134119,坡道平面,53.68,3850000,RPSNMLKKKHKGFEH08DA,51.42,0,7.85,有
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區機捷路二段７１７巷２２號,24.88,1131115,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1130829,110.12,0,0,1,有,有,12550000,127103,坡道平面,26.33,1900000,RPVNMLPLKHKGFEH98DA,40.45,0,15.32,有
八德區,房地(土地+建物)+車位,桃園市八德區介壽路二段９２３巷３號五樓,33.65,1131111,土地2建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830301,137.71,3,2,2,有,有,9300000,67533,坡道平面,0,0,RPPNMLRJLHKGFFH58DA,89.34,1.25,8.56,有
平鎮區,房地(土地+建物)+車位,桃園市平鎮區自強街８９號,76.52,1131108,土地1建物1車位1,全,二層,透天厝,住家用,鋼筋混凝土造,0830517,161.74,4,2,6,有,無,10800000,66774,坡道平面,0,0,RPQNMLRKJHKGFGH68DA,151.27,6.35,4.12,無
桃園區,房地(土地+建物),桃園市桃園區樹仁三街８７巷２０號二樓,15.54,1131015,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000829,70.34,1,1,1,有,有,7600000,108047,,0,0,RPOOMLTLIIJGFAH18DA,42.6,0,4.14,有
桃園區,房地(土地+建物),桃園市桃園區南平路５９３號二樓之１,4.09,1131021,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880902,36.89,1,0,1,有,有,3720000,100840,,0,0,RPTNMLTLJIJGFAH68DA,23.04,0,2.15,有
桃園區,房地(土地+建物),桃園市桃園區天祥六街９號七樓,7.41,1131013,土地1建物1車位0,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0901129,85.8,2,1,1,有,有,8800000,102564,,0,0,RPQNMLLJKIJGFAH47DA,57.81,0,10.09,有
桃園區,房地(土地+建物)+車位,桃園市桃園區樹林九街６７巷５號五樓,18.98,1131005,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890915,145.89,3,2,2,有,有,12500000,85687,坡道平面,0,1800000,RPQQMLPJKIJGFAH18DA,74.63,0,9.18,有
桃園區,房地(土地+建物),桃園市桃園區民光東路１８６之２號十三樓,10.35,1131024,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920918,89.48,2,2,1,有,有,8800000,98346,,0,0,RPOOMLQJKIJGFAH87DA,51.71,3.03,9.96,有
中壢區,房地(土地+建物),桃園市中壢區中山路４１號十樓之１１,3.01,1131026,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0830907,30.68,1,1,1,有,有,2700000,88005,,0,0,RPRNMLMJJIJGFBH67DA,23.59,0,0,有
中壢區,房地(土地+建物),桃園市中壢區三和二街５之１號三樓,21.73,1131011,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701223,67.08,4,0,4,有,無,5750000,85719,,0,0,RPWPMLQLJIJGFBH98DA,67.08,0,0,無
觀音區,房地(土地+建物)+車位,桃園市觀音區成功南路４０８號,90.15,1131021,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,1130415,210.6,3,2,3,有,有,17200000,81671,坡道平面,39.03,0,RPQNNLQLJIJGFBH28DA,135.02,0,13.38,無
中壢區,房地(土地+建物),桃園市中壢區大勇三街２８號四樓,26.68,1131019,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701226,87.95,4,2,2,有,無,8020000,91188,,0,0,RPWPMLMJKIJGFBH48DA,77.35,0,10.6,無
中壢區,房地(土地+建物)+車位,桃園市中壢區松義二街２６號八樓,21.89,1131026,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060519,139.15,2,2,1,有,有,11800000,102805,坡道平面,38.96,1500000,RPROMLNJKIJGFBH97DA,59.43,0,8.82,有
中壢區,房地(土地+建物)+車位,桃園市中壢區慈惠三街１５７巷２號十五樓之２,26.16,1131005,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830607,226.01,3,2,2,有,有,21000000,104404,坡道平面,37.32,1300000,RPUNMLTJKIJGFBH78DA,104.96,39.13,11.29,有
龍潭區,房地(土地+建物),桃園市龍潭區中央街１６９巷３號四樓,41.99,1131010,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080909,118.13,3,2,2,有,有,7880000,66706,,0,0,RPQNMLLKIIJGFCH57DA,70.99,1.71,10.71,有
龍潭區,房地(土地+建物),桃園市龍潭區中興路九龍段３５５巷４２弄２０號,62.26,1131025,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0860726,179.62,5,3,3,有,無,9000000,50106,,0,0,RPPOMLSLIIJGFCH38DA,159,4.62,16,無
大溪區,房地(土地+建物)+車位,桃園市大溪區埔頂路二段３５０號三樓,28.76,1131001,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060926,165.75,3,2,2,有,有,12750000,76923,坡道平面,49.02,0,RPTPMLSLIIJGFCH88DA,72.89,0.74,4.19,有
大溪區,房地(土地+建物),桃園市大溪區大鶯路６０巷１７０號六樓,20.95,1131002,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850626,69.32,3,2,1,有,有,3500000,50490,,0,0,RPSNMLRLJIJGFCH58DA,47.76,1.41,0,有
龍潭區,房地(土地+建物),桃園市龍潭區民有路２４９之１２號十樓,16.14,1131025,土地1建物1車位0,十層，見其他登記事項,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0950410,54.7,1,1,1,有,有,3400000,62157,,0,0,RPSNMLPJKIJGFCH28DA,41.69,0,0,有
楊梅區,房地(土地+建物),桃園市楊梅區文化街１８９巷４３號九樓,34.05,1131019,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920219,210.27,4,2,2,有,有,11000000,52314,,0,0,RPVNMLPLJIJGFDH78DA,114.03,0,9.26,有
八德區,房地(土地+建物),桃園市八德區廣隆街１８５巷６之２號,16.23,1131027,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700609,51.7,2,1,1,有,無,4100000,79304,,0,0,RPPPMLQLJIJGFFH68DA,51.7,0,0,無
平鎮區,房地(土地+建物),桃園市平鎮區大昌路５７巷１２號三樓,25.34,1131020,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),辦公用,鋼筋混凝土造,0821016,101.33,3,2,2,有,無,6000000,59212,,0,0,RPQOMLOJJIJGFGH38DA,82.08,1.51,7.06,無
平鎮區,房地(土地+建物),桃園市平鎮區環南路三段３２１巷２弄３號,94.07,1131004,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0921017,234.61,5,2,3,有,無,19500000,83117,,0,0,RPTNMLSJJIJGFGH98DA,212.79,6.02,14.41,無
龜山區,房地(土地+建物),桃園市龜山區自由街８巷２１之２號,39.29,1131006,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0670324,96.02,6,1,1,有,無,9940000,103520,,0,0,RPXOMLRKIIJGFHH86DA,96.02,0,0,無
龜山區,房地(土地+建物),桃園市龜山區民生北路一段１６６巷２號四樓之三,31.2,1131028,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0810402,156.23,4,2,2,有,有,7000000,44806,,0,0,RPRNMLSLIIJGFHH98DA,118.5,0,0,有
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路５２９號二十六樓之１,14.24,1131006,土地1建物1車位1,二十六層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100528,196.76,3,2,2,有,有,29000000,147388,坡道平面,35.07,0,RPRNMLPLJIJGFHH78DA,92.51,0,16.01,有
龜山區,房地(土地+建物),桃園市龜山區文化一路５２９號五樓之９,9.36,1131009,土地1建物1車位0,五層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100528,101.28,2,2,1,有,有,17460000,172393,,0,0,RPVNMLTJKIJGFHH86DA,60.73,0,5.63,有
平鎮區,房地(土地+建物)+車位,桃園市平鎮區延平路二段４３０巷７９之２８號六樓,30.2,1131017,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010529,174.6,3,2,2,有,有,16500000,96572,坡道平面,18.24,1400000,RPPNMLTJKIJGFGH88EA,98.57,0.71,11.98,有
桃園區,房地(土地+建物)+車位,桃園市桃園區大德三街１６０號十三樓,24.86,1131012,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090513,150.26,2,2,1,有,有,10580000,70411,坡道平面,0,0,RPRNMLPKIIJGFAH87DA,61.55,3.25,3.97,有
桃園區,房地(土地+建物),桃園市桃園區大有路５６３號十四樓之２,20.27,1131006,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840610,163.22,4,2,2,有,有,10600000,64943,,0,0,RPUQMLLJJIJGFAH08DA,102.73,5.02,14.6,有
桃園區,房地(土地+建物),桃園市桃園區莊二街２１８號七樓之１,18.83,1131021,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811201,103.53,2,2,1,有,無,6500000,62784,,0,0,RPVQMLSKJIJGFAH98DA,77.53,0,9.24,有
桃園區,房地(土地+建物),桃園市桃園區朝陽街１１號七樓之７,3.33,1131030,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0861117,34.81,2,1,1,有,有,3550000,101982,,0,0,RPWOMLRLJIJGFAH88DA,21.59,0,3.51,有
桃園區,房地(土地+建物),桃園市桃園區中平路９１號十一樓,12.63,1131016,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840406,123.86,3,2,2,有,有,8700000,70241,,0,0,RPVWMLMJKIJGFAH98DA,79.54,0,11.11,有
中壢區,房地(土地+建物)+車位,桃園市中壢區中央西路二段１６４巷３２弄１５號三樓,42.06,1131024,土地1建物1車位2,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790629,231.13,4,2,2,有,無,9000000,38939,坡道平面,0,0,RPPQMLOLIIJGFBH08DA,209.07,0,9.73,無
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路一段７７號十六樓之２,21.73,1131001,土地1建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050325,161.43,3,2,2,有,有,25000000,154866,坡道平面,21.05,0,RPSQMLPLIIJGFBH48DA,78.28,7.33,9.83,有
中壢區,房地(土地+建物),桃園市中壢區延平路３７２號七樓之１,4.26,1131021,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0890808,45.45,1,1,1,有,有,3910000,86029,,0,0,RPXQMLSLIIJGFBH66DA,34.73,0,0,有
中壢區,房地(土地+建物)+車位,桃園市中壢區中華路一段８３５巷６６弄１８號,73.87,1131011,土地1建物1車位1,全,四層,透天厝,辦公用,鋼筋混凝土造,1021107,178.88,3,3,3,有,無,15200000,84973,一樓平面,0,0,RPTUMLQLJIJGFBH56DA,156.03,3.98,18.87,無
中壢區,房地(土地+建物),桃園市中壢區文化二路２６２號六樓,16.08,1131026,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930518,69.56,2,1,1,有,有,6450000,92726,,0,0,RPRNMLTJKIJGFBH48DA,45.66,3.98,2.07,有
中壢區,房地(土地+建物),桃園市中壢區福嶺路二段１９８巷４７號,2321.59,1131025,土地1建物1車位0,全,二層,透天厝,農業用,鋼筋混凝土造,0870721,147.8,3,3,2,有,無,34000000,230041,,0,0,RPPNMLKKKIJGFBH47DA,147.8,0,0,無
龍潭區,房地(土地+建物),桃園市龍潭區華南路一段３８號四樓,20.58,1131018,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130805,60.69,1,1,1,有,有,7100000,116988,,0,0,RPQNMLLJJIJGFCH57DA,40.44,0,3.98,有
龍潭區,房地(土地+建物),桃園市龍潭區華南路一段３８號五樓,20.58,1131013,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130805,60.69,1,1,1,有,有,6700000,110397,,0,0,RPRNMLLJJIJGFCH67DA,40.44,0,3.98,有
龍潭區,房地(土地+建物),桃園市龍潭區華南路一段３８號三樓,20.58,1131026,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130805,60.69,1,1,1,有,有,6660000,109738,,0,0,RPQRMLQJKIJGFCH58DA,40.44,0,3.98,有
大溪區,房地(土地+建物)+車位,桃園市大溪區員林路一段３巷３３號十七樓,49.09,1131028,土地5建物1車位1,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030926,200.71,2,2,2,有,有,13500000,67261,坡道平面,35.93,0,RPRNMLTJKIJGFCH58DA,97.14,0,14.66,有
龍潭區,房地(土地+建物)+車位,桃園市龍潭區永昌路５１巷２７號五樓,40.17,1131022,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120627,151.9,3,2,2,有,有,13200000,85638,坡道平面,17.03,1650000,RPTNMLLKKIJGFCH08DA,82.17,0,8.01,有
楊梅區,房地(土地+建物),桃園市楊梅區中山南路３１８號,76.56,1131007,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0651109,75,3,2,2,有,無,5000000,66667,,0,0,RPOOMLOLIIJGFDH97DA,75,0,0,無
新屋區,房地(土地+建物)+車位,桃園市新屋區高洲六街６３號七樓,31.3,1131020,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090505,167.76,3,2,2,有,有,12950000,77194,坡道平面,29.97,0,RPROMLRLJIJGFDH68DA,83.56,0,9.77,有
楊梅區,房地(土地+建物)+車位,桃園市楊梅區電研路９１巷４７號,148.26,1131016,土地4建物1車位1,全,四層,透天厝,辦公用,鋼筋混凝土造,0970320,194.29,4,3,3,有,有,9000000,46323,一樓平面,0,0,RPQNMLPJKIJGFDH18DA,174.46,6.35,13.49,無
楊梅區,房地(土地+建物)+車位,桃園市楊梅區中興路１２０號九樓,28.9,1131030,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910703,179.13,3,2,2,有,有,9950000,55546,坡道平面,0,0,RPSNMLQJKIJGFDH48DA,100.31,0,9.19,有
楊梅區,房地(土地+建物),桃園市楊梅區青山一街１２３號十五樓,15.88,1131008,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080418,91.88,2,1,1,有,有,7766000,84523,,0,0,RPWNMLQJKIJGFDH88DA,55.54,0,7.66,有
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南山路一段１３７號三樓之１,11.09,1131005,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1040713,119.32,2,2,1,有,有,10400000,87161,坡道平面,0,0,RPQQMLSLIIJGFEH88DA,51.41,2.47,4.48,有
蘆竹區,房地(土地+建物),桃園市蘆竹區國豐十街２３９巷２２號五樓,22.4,1131014,土地4建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080716,86.27,2,1,1,有,有,9560000,110815,,0,0,RPSOMLSJJIJGFEH78DA,52,1.74,4.86,有
