鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區新站三路２７號十五樓之２,24.05,1121122,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,179.05,4,2,2,有,有,14880000,90607,坡道平面,31.71,1530000,RPWQMLSJJIJGFFB88DA,88.51,0,8.92,有
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區新站三路２５號十樓之１,24.85,1121122,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,183.49,4,2,2,有,有,15640000,92502,坡道平面,31.71,1600000,RPTUMLSJJIJGFFB98DA,91.98,0,8.38,有
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區新站三路２５號五樓之２,24.05,1121129,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131024,177.97,4,2,2,有,有,14500000,88712,坡道平面,30.64,1430000,RPORMLNKJIJGFFB77DA,88.51,0,8.92,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２３號八樓之２,12.96,1121127,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,130.54,2,2,2,有,有,8800000,71287,坡道平面,24.63,1250000,RPPOMLRLJIJGFFB08DA,66.47,0,4.87,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２３號六樓之３,16.29,1121127,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,157.06,3,2,2,有,有,10310000,69169,坡道平面,24.63,1150000,RPSOMLRLJIJGFFB38DA,78.75,0,10.38,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２３號十二樓之３,16.29,1121113,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,157.06,3,2,2,有,有,10880000,71963,坡道平面,24.63,1350000,RPUOMLOJKIJGFFB18DA,78.75,0,10.38,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２３號五樓之２,12.96,1121114,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,129.52,2,2,2,有,有,8420000,70532,坡道平面,23.61,950000,RPQPMLKKKIJGFFB57DA,66.47,0,4.87,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２１號五樓之２,12.63,1121127,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,128.32,2,2,2,有,有,8330000,69245,坡道平面,24.63,1150000,RPOPMLRLJIJGFFB08DA,64.47,0,4.31,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２１９號八樓之２,11.63,1121127,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,120.99,2,2,2,有,有,7780000,68804,坡道平面,24.63,1150000,RPUPMLRLJIJGFFB68DA,58.42,0,5.7,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２１９號十樓之２,11.63,1121127,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,120.99,2,2,2,有,有,7850000,69531,坡道平面,24.63,1150000,RPVPMLRLJIJGFFB78DA,58.42,0,5.7,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２１９號六樓之２,11.63,1121129,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,119.97,2,2,2,有,有,7580000,67767,坡道平面,23.61,1050000,RPQPMLOJKIJGFFB87DA,58.42,0,5.7,有
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路２２３號七樓之５,10.97,1121120,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131106,114.4,2,2,1,有,有,7450000,70492,坡道平面,23.61,1050000,RPOPMLTJKIJGFFB18DA,56.46,0,4.74,有
