鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
內門區,房地(土地+建物),高雄市內門區內埔６０之１號,26.16,1140203,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0750731,25.95,2,2,2,有,無,400000,15414,,0,0,RPQNMLNJKHKGFHE08DA,25.95,0,0,無
楠梓區,房地(土地+建物),高雄市楠梓區安泰街１８２巷３號六樓之１１,6.67,1140206,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土結構造,0930413,30.55,0,0,0,無,有,2080000,68085,,0,0,RPPOMLQJKHKGFEE08DA,6.19,0,1.38,有
前鎮區,房地(土地+建物),高雄市前鎮區光華二路３９５號十二樓之４,4.37,1140203,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830816,35.34,1,1,1,有,有,2450000,69327,,0,0,RPSOMLNJKHKGFCE87DA,22.46,0,5.01,有
楠梓區,房地(土地+建物),高雄市楠梓區朝明路１３０巷５號七樓之２,20.27,1140203,土地3建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820208,107.69,0,0,0,無,有,6800000,63144,,0,0,RPPOMLSJKHKGFEE28DA,76.54,0,4.81,有
三民區,房地(土地+建物)+車位,高雄市三民區九如一路５８號十樓之２,37,1140203,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0801218,205.73,3,1,0,有,有,8980000,43649,坡道平面,0,0,RPQOMLNJKHKGFDE77DA,149.04,0,0,有
楠梓區,房地(土地+建物),高雄市楠梓區金田街５５巷２號,140,1140201,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0650925,189.48,6,2,4,有,無,8000000,42221,,0,0,RPQNMLLKKHKGFEE67DA,181.12,0,8.36,無
前鎮區,建物,高雄市前鎮區復興四路１２號十二樓之３,0,1140205,土地0建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0970201,351.47,0,0,0,無,有,17550000,49933,坡道平面,30.51,0,RPQNMLKKKHKGFCE47EA,180.57,0,0,有
左營區,房地(土地+建物),高雄市左營區後街６０號,56,1140203,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0780901,161.02,4,1,3,有,無,6000000,37262,,0,0,RPPNMLLKKHKGFEE67EA,161.02,0,0,無
左營區,房地(土地+建物)+車位,高雄市左營區文康路１２９巷３２號八樓,14.96,1140205,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861218,120.48,3,2,2,有,有,8500000,70551,坡道平面,13.07,0,RPQNMLLKKHKGFEE77EA,69.78,1.32,12.06,有
苓雅區,房地(土地+建物),高雄市苓雅區正大路４９號,9.72,1140206,土地1建物1車位0,一層，二層，騎樓,十三層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0831123,62.56,2,2,2,有,有,4000000,63939,,0,0,RPVNMLKKKHKGFBE77DA,46.9,2.19,2.92,有
小港區,房地(土地+建物),高雄市小港區秀峰街１巷５１之６號七樓,4.84,1140205,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830929,28.37,1,1,1,有,有,1560000,54988,,0,0,RPXNMLSJKHKGFCE78DA,13.28,0,5.76,有
前鎮區,房地(土地+建物),高雄市前鎮區一心二路１９２之２３號１２Ｆ,1.77,1140204,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701221,21.67,1,0,1,有,有,1500000,69220,,0,0,RPRNMLKKKHKGFCE47DA,15.57,0,2.3,有
鳳山區,房地(土地+建物),高雄市鳳山區中山東路２６２巷１０號,62,1140201,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0750507,94.59,4,2,3,有,無,3690000,39010,,0,0,RPVNMLOJKHKGFGE58DA,86.87,0,7.72,無
林園區,房地(土地+建物),高雄市林園區龔厝路１８９巷８號,91.87,1140203,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130821,171.91,5,2,3,有,無,12880000,74923,,0,0,RPTNMLPJKHKGFLE98DA,161.24,0,10.67,無
新興區,房地(土地+建物),高雄市新興區七賢一路５２５號,9.8,1140206,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0540217,17.26,5,1,3,有,無,2500000,144844,,0,0,RPPNMLLKKHKGFBE37EA,17.26,0,0,無
旗山區,房地(土地+建物),高雄市旗山區旗甲路一段５８５巷５弄１０號,66.48,1140203,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0851012,123.88,4,2,3,有,無,5180000,41815,,0,0,RPPNMLNKKHKGFHE18EA,113.4,0,10.48,無
旗津區,房地(土地+建物),高雄市旗津區旗津三路９００巷１弄１號五樓,58.79,1140207,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800502,131.75,3,2,2,有,無,4000000,30361,,0,0,RPSNMLRJKHKGFAE97DA,104.09,0,10.84,無
楠梓區,房地(土地+建物),高雄市楠梓區瑞昌街３０號三樓,17.07,1140208,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810702,118.12,3,2,2,有,有,6100000,51642,,0,0,RPSNMLLKKHKGFEE87DA,82.76,0,6.46,有
前鎮區,房地(土地+建物),高雄市前鎮區中華五路９４７巷１號七樓之２,3.87,1140204,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830809,17.36,3,2,2,有,有,500000,28802,,0,0,RPPNMLKKKHKGFCE37EA,11.01,0,0.66,有
新興區,房地(土地+建物),高雄市新興區七賢二路２５號８樓之４,2.81,1140207,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710925,36.6,0,0,0,無,有,2300000,62842,,0,0,RPPNMLNKKHKGFBE47DA,26.21,0,1.92,有
苓雅區,房地(土地+建物),高雄市苓雅區福建街２６號五樓,25.6,1140205,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0731008,90.69,3,2,2,有,無,3500000,38593,,0,0,RPOOMLNKKHKGFBE47DA,80.8,0,9.89,無
苓雅區,房地(土地+建物),高雄市苓雅區復興二路８號八樓之１,5.57,1140206,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051125,82.29,2,1,1,有,有,8200000,99648,,0,0,RPUNMLOKKHKGFBE08DA,51.76,0,2.25,有
三民區,房地(土地+建物)+車位,高雄市三民區裕誠路６２號十樓,19.56,1140207,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860709,189.13,4,2,2,有,有,13000000,68736,坡道平面,18.29,0,RPSOMLMKKHKGFDE97DA,112.66,0,16.47,有
三民區,房地(土地+建物),高雄市三民區哈爾濱街３８５巷９號,60,1140203,土地1建物1車位0,全,二層,透天厝,,加強磚造,0631108,77.12,3,2,2,有,無,3366000,43646,,0,0,RPTOMLMKKHKGFDE08DA,77.12,0,0,無
左營區,建物,高雄市左營區店仔頂路１４２號,0,1140203,土地0建物1車位0,全,三層,透天厝,住商用,加強磚造,0500115,49.29,2,2,2,有,無,1500000,30432,,0,0,RPPOMLNJKHKGFEE77DA,49.29,0,0,無
左營區,房地(土地+建物),高雄市左營區明華一路２１４號六樓之２,2.68,1140203,土地1建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830530,28.61,1,1,1,有,有,2680000,93674,,0,0,RPROMLNJKHKGFEE97DA,17.92,0,2.8,有
鳳山區,房地(土地+建物),高雄市鳳山區南福街２２號六樓,21.06,1140207,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131017,83.22,2,1,1,有,有,9150000,109950,,0,0,RPPOMLSJKHKGFGE48DA,49.63,0,3,有
鳳山區,房地(土地+建物),高雄市鳳山區南福街２２號八樓,21.06,1140206,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131017,83.22,2,1,1,有,有,9700000,116559,,0,0,RPQOMLSJKHKGFGE58DA,49.63,0,3,有
苓雅區,房地(土地+建物),高雄市苓雅區建國一路１４３巷１弄１２號,24.63,1140210,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711022,79.86,3,1,2,有,無,6480000,81142,,0,0,RPQNMLNKKHKGFBE67EA,67.49,0,0,無
苓雅區,房地(土地+建物),高雄市苓雅區武智街１１巷１５號,42.8,1140211,土地1建物1車位0,一層，騎樓，夾層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0770203,167.39,4,2,3,有,無,11280000,67388,,0,0,RPSNMLMKKHKGFBE67DA,139.55,0,0,無
苓雅區,房地(土地+建物),高雄市苓雅區正義路１６１巷４２號３樓,35.98,1140203,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711022,87.42,3,2,2,有,無,3200000,36605,,0,0,RPRNMLOKKHKGFBE77DA,87.42,0,0,無
三民區,房地(土地+建物),高雄市三民區漢口街２１５號四樓之２,7.05,1140206,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841209,39.21,1,1,1,有,無,2500000,63759,,0,0,RPOQMLQJKHKGFDE08DA,26.62,0,0,有
鳳山區,房地(土地+建物),高雄市鳳山區中山路１１６號,75,1140207,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0380703,99.36,4,1,3,有,無,41000000,412641,,0,0,RPQNMLSJKHKGFGE48DA,99.36,0,0,無
鳳山區,房地(土地+建物),高雄市鳳山區力行路９７號,84.75,1140206,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0770227,192.12,3,2,2,有,無,5900000,30710,,0,0,RPSNMLNKKHKGFGE28DA,167.82,12.15,12.15,無
鳳山區,房地(土地+建物),高雄市鳳山區杭州西街４號二樓,22.7,1140205,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721223,90.96,3,2,1,有,無,3800000,41777,,0,0,RPQOMLOKKHKGFGE28DA,74.43,0,10.01,無
左營區,房地(土地+建物)+車位,高雄市左營區文強路２３６號四樓之２,23.47,1140203,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831109,146.82,4,2,2,有,有,10500000,71516,坡道機械,0,0,RPPNMLNKKHKGFEE87EA,95.62,0.81,14.66,有
苓雅區,房地(土地+建物)+車位,高雄市苓雅區澄清路１８７號４樓之１,3.5,1140205,土地1建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850708,32.49,2,1,1,有,有,1000000,30779,坡道機械,0,0,RPTNMLOKKHKGFBE97DA,19.46,0,3.8,有
苓雅區,房地(土地+建物),高雄市苓雅區永平路３６巷２號２樓,7.28,1140204,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730516,30.07,3,2,2,有,無,1050000,34919,,0,0,RPXNMLRKKHKGFBE68DA,27.35,0,2.71,無
小港區,房地(土地+建物),高雄市小港區鳳東街１６號,74,1140209,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0850311,155.26,4,2,3,有,無,11180000,72008,,0,0,RPPNMLTJKHKGFCE08DA,146.68,0,8.58,無
楠梓區,房地(土地+建物),高雄市楠梓區藍昌路２６９號六樓,9.42,1140210,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1070130,66.56,2,1,1,有,有,7000000,105168,,0,0,RPRNMLLKKHKGFEE77DA,37.68,1.4,4.34,有
阿蓮區,房地(土地+建物),高雄市阿蓮區中山路２１７巷２４號,64,1140213,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0720420,129.6,2,1,3,有,無,6600000,50926,,0,0,RPPNMLRKKHKGFJE68DA,129.6,0,0,無
小港區,房地(土地+建物)+車位,高雄市小港區明聖街５２號四樓,19.82,1140205,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820823,132.93,3,2,2,有,有,3380000,25427,坡道平面,0,430000,RPPNMLSKKHKGFCE18EA,82.32,0,9.34,有
三民區,房地(土地+建物),高雄市三民區察哈爾二街２８９巷２４之４號,21.5,1140203,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701128,72.49,3,1,2,有,無,2700000,37247,,0,0,RPRNMLRKKHKGFDE38EA,72.49,0,0,無
前金區,房地(土地+建物),高雄市前金區自立二路３之６號,5.2,1140205,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0631121,9.69,4,2,3,有,無,1250000,128999,,0,0,RPUNMLNKKHKGFAE87DA,9.69,0,0,無
前金區,房地(土地+建物),高雄市前金區大同一路２１７號,4.4,1140204,土地2建物1車位0,全,三層,透天厝,,加強磚造,0570614,7.75,4,2,3,有,無,1050000,135484,,0,0,RPVNMLNKKHKGFAE97DA,7.75,0,0,無
楠梓區,房地(土地+建物),高雄市楠梓區楠都東街１８３號六樓之２７,3.69,1140211,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701231,24.58,1,0,1,有,有,1620000,65907,,0,0,RPTPMLMKKHKGFEE28DA,18.14,0,0,有
岡山區,房地(土地+建物),高雄市岡山區成功路１３６號四樓之６,31.29,1140213,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110627,69.38,2,1,2,有,有,2500000,36033,,0,0,RPWNMLNKKHKGFFE58DA,46.7,0,4.75,有
鳥松區,房地(土地+建物)+車位,高雄市鳥松區明湖路１３號五樓之１,50.89,1140205,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970115,252.09,3,2,2,有,有,27200000,107898,坡道平面,27.72,0,RPPNMLRJKHKGFIE48DA,133.61,8.07,16.46,有
仁武區,房地(土地+建物),高雄市仁武區澄仁路４２號,39.56,1140209,土地1建物1車位0,全,四層,透天厝,商辦用,鋼筋混凝土造,0940222,81.54,5,2,3,有,無,7000000,85847,,0,0,RPRNMLKKKHKGFIE08DA,77.7,0,3.84,無
大社區,房地(土地+建物),高雄市大社區翠屏路８４巷５９號十八樓,17.54,1140207,土地1建物1車位0,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830128,119.16,3,2,2,有,有,5200000,43639,,0,0,RPROMLKKKHKGFIE18DA,86.18,0.67,5.7,有
大寮區,房地(土地+建物),高雄市大寮區立隆街１５９號,91,1140213,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0720325,137.4,3,1,2,有,無,2600000,18923,,0,0,RPPNMLOKKHKGFLE58DA,137.4,0,0,無
林園區,房地(土地+建物),高雄市林園區五福路２５２巷１５弄３６號,120,1140207,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0770105,178.35,4,3,4,有,無,2440000,13681,,0,0,RPPNMLTKKHKGFLE56EA,167.32,5.15,5.88,無
鼓山區,房地(土地+建物),高雄市鼓山區篤敬路３８號八樓之１,2.3,1140203,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850405,29.17,2,1,2,有,有,2220000,76132,,0,0,RPWNMLKLKHKGFAE87DA,17.97,0.2,2.09,有
前鎮區,房地(土地+建物)+車位,高雄市前鎮區和平二路２３８之１號八樓,17.86,1140201,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1081018,147.05,3,1,2,有,有,10500000,71404,坡道平面,26.41,0,RPWOMLNJKHKGFCE28DA,69.42,2.39,6.04,有
三民區,房地(土地+建物),高雄市三民區昌裕街１０８號五樓之１５,5.66,1140211,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850125,36.04,1,1,1,有,有,2160000,59933,,0,0,RPRPMLLKKHKGFDE87DA,23.08,0,0,有
三民區,房地(土地+建物),高雄市三民區建安街６２號地下一樓,2.49,1140206,土地1建物1車位0,地下一層,二十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800723,0.88,0,0,0,無,有,200000,0,,0,0,RPQPMLMKKHKGFDE87DA,0,0,0,有
梓官區,房地(土地+建物),高雄市梓官區赤崁北路３０號,51.06,1140208,土地6建物1車位0,全,一層,透天厝,住家用,加強磚造,0630900,1.14,6,4,4,有,無,150000,131579,,0,0,RPQPMLKKKHKGFFE87DA,1.14,0,0,無
鳳山區,房地(土地+建物)+車位,高雄市鳳山區勝利路４３號八樓,21.35,1140207,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010605,84.98,3,1,2,有,有,1369945,16119,坡道平面,0,0,RPOOMLSKKHKGFGE48DA,47.58,0,5.34,有
林園區,房地(土地+建物),高雄市林園區忠孝西路９８號,94,1140210,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0640701,146,7,3,3,有,無,9600000,65753,,0,0,RPOOMLTKKHKGFLE09DA,146,0,0,無
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中山二路２號二十樓之５,2.9,1140204,土地1建物1車位1,二十層,二十八層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0870714,77.73,0,0,0,無,有,4000000,51460,坡道平面,4.9,0,RPPNMLTKKHKGFCE28EA,48.91,1.28,0,有
三民區,房地(土地+建物),高雄市三民區三德西街８６號,4.3,1140207,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0580318,12.04,5,1,4,有,無,1000000,83056,,0,0,RPQNMLTKKHKGFDE48EA,12.04,0,0,無
鼓山區,房地(土地+建物),高雄市鼓山區美術東四路４５８號五樓之２０,6.09,1140213,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980325,62.99,1,1,1,有,有,6020000,95571,,0,0,RPTNMLOKKHKGFAE87DA,41.73,1.28,0,有
苓雅區,房地(土地+建物),高雄市苓雅區和平一路８９巷３８之３號,24.92,1140204,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670703,72.77,3,2,2,有,無,5400000,74206,,0,0,RPPOMLKKKHKGFBE27DA,66.57,0,6.2,無
小港區,房地(土地+建物),高雄市小港區丹山三路３９之１號,86,1140214,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810604,153.14,4,2,5,有,無,1768000,11545,,0,0,RPROMLSKKHKGFCE38DA,139.67,0,13.47,無
三民區,房地(土地+建物),高雄市三民區松江街２２１巷４３號,55,1140212,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0650426,116.97,4,2,4,有,無,20600000,176114,,0,0,RPQOMLNKKHKGFDE87DA,116.97,0,0,無
鳳山區,房地(土地+建物),高雄市鳳山區國富路１７之２號,27,1140203,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690927,73.53,3,2,2,有,無,3000000,40800,,0,0,RPQNMLKLKHKGFGE97EA,73.53,0,0,無
旗津區,房地(土地+建物),高雄市旗津區商港街１４巷９２弄２０號,74.91,1140218,土地4建物1車位0,全,二層,透天厝,住家用,加強磚造,0720720,103.52,3,2,2,有,無,5000000,48300,,0,0,RPOOMLSKKHKGFAE87DA,93.32,0,10.2,無
新興區,房地(土地+建物),高雄市新興區八德一路１９４號７樓之１１,7,1140210,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700509,59.96,1,1,1,有,有,2000000,33356,,0,0,RPVNMLKLKHKGFBE87DA,45.89,0,0,有
新興區,房地(土地+建物),高雄市新興區八德一路１９４號８樓之１０,3.91,1140210,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700509,33.21,1,1,1,有,有,1150000,34628,,0,0,SPVNMLKLKHKGFBE97DA,23.8,0,2.15,有
苓雅區,房地(土地+建物)+車位,高雄市苓雅區新光路６２巷１７號二十三樓之２,5.07,1140213,土地1建物1車位1,二十三層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,139.25,3,2,2,有,有,7300000,52424,坡道平面,12.65,0,RPPNMLLLKHKGFBE37DA,75.79,1.42,14.1,有
小港區,房地(土地+建物),高雄市小港區中船一村１７之７號,52.12,1140216,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681024,80.72,3,2,2,有,無,2700000,33449,,0,0,RPQNMLOLKHKGFCE87DA,80.72,0,0,無
三民區,房地(土地+建物),高雄市三民區安寧街６１４號,79,1140211,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0591031,211.74,6,5,3,有,無,18000000,85010,,0,0,RPQOMLMKKHKGFDE77DA,191.36,20.38,0,無
三民區,房地(土地+建物),高雄市三民區正忠路４５５巷１弄５號,23,1140205,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0580201,34.23,2,2,3,有,無,1500000,43821,,0,0,RPUOMLOKKHKGFDE38DA,34.23,0,0,無
三民區,房地(土地+建物),高雄市三民區長明街３２１巷５號五樓之３,8.88,1140212,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0741028,48.28,3,1,2,有,有,2620000,54267,,0,0,RPRNMLKLKHKGFDE67DA,39.62,0,8.66,有
左營區,房地(土地+建物),高雄市左營區文恩路２３號八樓,5.25,1140217,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土結構造,0880616,36.09,2,1,1,有,有,3000000,83126,,0,0,RPWOMLSKKHKGFEE09DA,24.39,1.07,2,有
燕巢區,房地(土地+建物),高雄市燕巢區中民路６５９巷１６弄１１號,39.29,1140204,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0770721,54.66,2,2,2,有,無,1000000,18295,,0,0,RPQNMLOLKHKGFFE18DA,54.66,0,0,無
鳳山區,房地(土地+建物),高雄市鳳山區南福街２０號四樓,20.2,1140214,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131017,79.75,2,1,1,有,有,8400000,105329,,0,0,RPPNMLSKKHKGFGE48DA,47.71,0,2.66,有
鳳山區,房地(土地+建物),高雄市鳳山區永和街７８巷６號,24.78,1140212,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680430,68.73,3,2,1,有,無,2430000,35356,,0,0,RPPNMLLLKHKGFGE87DA,68.73,0,0,無
鳳山區,房地(土地+建物),高雄市鳳山區南進五街２７之３號,30.9,1140213,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710710,80.59,3,2,2,有,無,3500000,43430,,0,0,RPUOMLLLKHKGFGE48DA,80.59,0,0,無
左營區,房地(土地+建物)+車位,高雄市左營區南屏路２６６之５號八樓,32.73,1140210,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1030711,263.73,3,2,2,有,有,24000000,93685,坡道平面,45.98,3600000,RPQNMLKLKHKGFEE77EA,119.2,2.52,13.71,有
岡山區,房地(土地+建物),高雄市岡山區壽天路１１４巷１６號,20,1140211,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,0580815,65.58,4,1,4,有,無,1300000,19823,,0,0,RPQNMLOLKHKGFFE28EA,65.58,0,0,無
鼓山區,房地(土地+建物),高雄市鼓山區鼓山一路８７巷１２號,82,1140202,土地3建物1車位0,全,二層,透天厝,,加強磚造,0490621,80.49,4,2,3,有,無,12800000,159026,,0,0,RPROMLNJKHKGFAE57DA,80.49,0,0,無
前金區,房地(土地+建物),高雄市前金區新田路２３９巷４０號,56,1140212,土地1建物1車位0,全,三層,透天厝,,加強磚造,0630406,124.86,4,1,3,有,無,10700000,85696,,0,0,RPQNMLNKKHKGFAE47DA,124.86,0,0,無
鹽埕區,房地(土地+建物),高雄市鹽埕區府北路２５號８樓之１６,2.82,1140213,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701124,35.26,1,0,1,有,有,1500000,42541,,0,0,RPRNMLNKKHKGFAE57DA,24.57,0,3.9,有
苓雅區,房地(土地+建物)+車位,高雄市苓雅區和平一路３０８號二十九樓,7.83,1140216,土地2建物1車位1,二十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,1080709,122.44,2,1,1,有,有,15500000,126593,坡道平面,26.01,0,RPVNMLTKKHKGFBE68DA,50.09,4.19,6.49,有
前鎮區,房地(土地+建物),高雄市前鎮區佛中路６６號五樓,13.99,1140220,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800301,161.53,3,0,0,有,有,4480000,27735,,0,0,RPPOMLOLKHKGFCE87DA,115.2,0,7.69,有
前鎮區,房地(土地+建物),高雄市前鎮區崗山東街２０２巷１４之２號,41.12,1140201,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670915,72.1,1,2,2,有,無,3000000,41609,,0,0,RPPNMLPLKHKGFCE87DA,72.1,0,0,無
左營區,房地(土地+建物)+車位,高雄市左營區保靖街４２號三樓,10.23,1140204,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1120202,158.27,3,2,2,有,有,19160000,150603,坡道平面,47.98,2550000,RPWOMLLKKHKGFEE38DA,64.72,2.27,4.1,有
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十九路５７６號八樓,19.56,1140208,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1130501,129.74,2,2,2,有,有,16080000,123005,坡道平面,14.46,1900000,RPSOMLLLKHKGFEE08DA,57.27,0,17.67,有
楠梓區,房地(土地+建物),高雄市楠梓區清平街４８號七樓,23.97,1140202,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820106,136.56,4,2,2,有,有,6600000,48330,,0,0,RPROMLOLKHKGFEE28DA,89.2,1.12,10.33,有
左營區,房地(土地+建物),高雄市左營區中華一路５號五樓之６,24.86,1140213,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0741129,101.74,3,2,2,有,有,2540000,24966,,0,0,RPXNMLPLKHKGFEE88DA,73.9,0,14.49,有
美濃區,房地(土地+建物),高雄市美濃區福安街３６號,195.95,1140205,土地2建物1車位0,全,三層,透天厝,農業用,加強磚造,0771213,242.37,7,3,3,有,無,4000000,16504,,0,0,RPRNMLRKKHKGFKE98DA,242.37,0,0,無
林園區,房地(土地+建物)+車位,高雄市林園區溪州三路３７３巷８５號四樓之１,22.11,1140203,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130513,79.29,2,2,1,有,有,5150000,64951,一樓平面,0,0,RPSNMLQJKHKGFLE98DA,44.07,0,3.02,有
