鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段４１０號十樓,17.07,1110223,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140407,144.72,3,2,2,有,有,18050000,136587,坡道平面,26.48,1900000,RPQQMLTJMHKGFBH88DA,70.85,0,7.42,有
龍潭區,房地(土地+建物)+車位,桃園市龍潭區龍城路１３０號五樓之５,31.62,1110228,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140110,147.59,3,2,2,有,有,8560000,58478,坡道平面,25.15,1400000,RPQNMLSLLHKGFCH68DA,77.02,0,6.27,有
桃園區,房地(土地+建物)+車位,桃園市桃園區三民路二段１２８號十一樓,32.18,1110225,土地1建物1車位2,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140102,257.38,4,2,2,有,有,25860000,116980,坡道平面,68.8,3800000,RPOPMLRJPHKGFAH58DA,110.24,0,13.78,有
中壢區,房地(土地+建物)+車位,桃園市中壢區福嶺路５０號三樓,30.14,1110227,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140602,148.84,3,2,2,有,有,9680000,71736,坡道平面,32.72,1350000,RPUQNLTKNHKGFBH96DA,71.71,0,4.98,有
中壢區,房地(土地+建物)+車位,桃園市中壢區福嶺路６０號三樓,19.69,1110225,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140602,108.55,2,2,1,有,有,6760000,71344,坡道平面,32.72,1350000,RPTTMLKLNHKGFBH88DA,47.02,0,3.07,有
中壢區,房地(土地+建物)+車位,桃園市中壢區福嶺路５６號六樓,33.39,1110215,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140602,161.39,3,2,2,有,有,10730000,72511,坡道平面,32.72,1400000,RPVTMLKLNHKGFBH09DA,79.99,0,4.98,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３３５號七樓,25.82,1110222,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,191.7,3,2,2,有,有,20730000,111917,坡道平面,24.79,2050000,RPORMLQLLHKGFAH48DA,97.39,0,12.72,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３３５號十四樓,25.82,1110226,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,191.7,4,2,2,有,有,21100000,113534,坡道平面,24.79,2150000,RPOSMLQLLHKGFAH58DA,97.39,0,12.72,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３３３號八樓,26.02,1110207,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,195.5,4,2,2,有,有,21030000,111336,坡道平面,27.27,2300000,RPRTMLQLLHKGFAH98DA,98.23,0,12.75,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３３３號三樓,26.02,1110226,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,195.5,4,2,2,有,有,20050000,108482,坡道平面,27.27,1800000,RPVOMLQKMHKGFAH88DA,98.23,0,12.75,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３１３號四樓,25.82,1110219,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,191.7,3,2,2,有,有,19910000,106405,坡道平面,24.79,2150000,RPSQMLRLLHKGFAH88DA,97.39,0,12.72,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３１１號八樓,25.82,1110208,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,191.7,4,2,2,有,有,20510000,110599,坡道平面,24.79,2050000,RPQPMLRLLHKGFAH58DA,97.39,0,12.72,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３１３號五樓,25.82,1110219,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,191.7,4,2,2,有,有,20000000,107543,坡道平面,24.79,2050000,RPTQMLRLLHKGFAH98DA,97.39,0,12.72,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３１３號七樓,25.82,1110219,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,191.7,4,2,2,有,有,20620000,110658,坡道平面,24.79,2150000,RPVQMLRLLHKGFAH56DA,97.39,0,12.72,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３１５號六樓,30.8,1110223,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,248.67,4,2,3,有,有,26080000,110402,坡道平面,49.58,4100000,RPQSMLRLLHKGFAH88DA,118.49,0,12.75,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３１７號六樓,30.93,1110220,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,249.44,4,2,3,有,有,26530000,111228,坡道平面,49.58,4300000,RPUUMLRLLHKGFAH86DA,117.69,0,14.1,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３１７號十二樓,30.93,1110222,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,247.64,4,2,3,有,有,26470000,112429,坡道平面,47.78,4000000,RPSNMLSLLHKGFAH68DA,117.69,0,14.1,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３１９號十二樓,30.93,1110226,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,224.65,4,2,3,有,有,24380000,111228,坡道平面,24.79,2150000,RPQPMLSLLHKGFAH68DA,117.69,0,14.1,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３３１號十樓,29.6,1110225,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,243.81,3,2,3,有,有,24630000,108892,坡道平面,52.06,3750000,RPQVMLSLLHKGFAH66DA,113.63,0,12.75,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３３１號十三樓,29.6,1110219,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,216.54,4,2,3,有,有,23320000,110404,坡道平面,24.79,2150000,RPWVMLSLLHKGFAH27DA,113.63,0,12.75,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３１３號九樓,25.82,1110211,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,191.7,3,2,2,有,有,20650000,110838,坡道平面,24.79,2150000,RPQOMLLMLHKGFAH97DA,97.39,0,12.72,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３１５號十二樓,30.8,1110220,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,223.88,4,2,3,有,有,24380000,112160,坡道平面,24.79,2050000,RPSOMLLMLHKGFAH18DA,118.49,0,12.75,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３２９號十四樓,25.82,1110227,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,214.69,4,2,2,有,有,22930000,110419,坡道平面,47.78,4500000,RPTPMLLMLHKGFAH38DA,97.39,0,12.72,有
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區機捷路二段７６２號九樓,28.75,1110219,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140311,160.11,3,2,2,有,無,13170000,94223,坡道平面,40.5,1900000,RPTOMLMJOHKGFEH78DA,70.33,0,7.53,有
大園區,房地(土地+建物)+車位,桃園市大園區文治路６０號十樓,29.46,1110221,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140218,129.17,3,1,2,有,有,8430000,72689,坡道平面,34.52,1550000,RPRQMLNJPHKGFEH09EA,58.02,0,6.54,有
大園區,房地(土地+建物)+車位,桃園市大園區文治路６０之１號九樓,23.04,1110215,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140218,108.25,2,1,1,有,有,6880000,72291,坡道平面,34.52,1550000,RPWQMLNJPHKGFEH96EA,45.87,0,4.33,有
大園區,房地(土地+建物)+車位,桃園市大園區文治路６０之１號三樓,23.04,1110215,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140218,108.25,2,1,1,有,有,6620000,70121,坡道平面,34.52,1450000,RPXQMLNJPHKGFEH07EA,45.87,0,4.33,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３３９號三樓,26.02,1110226,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,193.02,3,2,2,有,有,20470000,109493,坡道平面,24.79,2050000,RPVNMLLMLHKGFAH38DA,98.23,0,12.75,有
蘆竹區,房地(土地+建物),桃園市蘆竹區機捷路二段７５２號六樓,12.47,1110214,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140311,51.57,1,1,1,有,無,5060000,98119,,0,0,RPPOMLSKOHKGFEH09DA,29.74,0,3.83,有
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區機捷路二段７５８號六樓,21.99,1110228,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140311,130.77,2,2,2,有,無,9530000,85555,坡道平面,39.25,1700000,RPRPMLKKPHKGFEH68DA,53.53,0,6.05,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３１７號十五樓,30.93,1110224,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,247.64,4,2,3,有,有,26650000,112329,坡道平面,47.78,4200000,RPVNMLSLLHKGFAH98DA,117.69,0,14.1,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３２９號十二樓,25.82,1110220,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,191.7,4,2,2,有,有,20580000,110419,坡道平面,24.79,2150000,RPQPMLLMLHKGFAH08DA,97.39,0,12.72,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３２９號十三樓,25.82,1110219,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,191.7,3,2,2,有,有,20580000,110419,坡道平面,24.79,2150000,RPRPMLLMLHKGFAH18DA,97.39,0,12.72,有
龍潭區,房地(土地+建物)+車位,桃園市龍潭區民治路１２２號六樓之１３,8.42,1110215,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140423,81.05,1,1,1,有,有,5140000,73060,坡道平面,23.7,950000,RPOUMLNKNHKGFCH78DA,32.59,0,3.13,有
桃園區,房地(土地+建物)+車位,桃園市桃園區法院後街７９號六樓,30.31,1110222,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140617,199.33,4,2,2,有,有,21700000,113762,坡道平面,27.04,2100000,RPWOMLSJMHKGFAH09DA,102.77,0,11.03,有
桃園區,房地(土地+建物)+車位,桃園市桃園區法院後街７９號十五樓,30.33,1110228,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140617,224.04,4,2,2,有,有,24180000,116541,坡道平面,51.74,4100000,RPPQMLSJMHKGFAH58DA,102.77,0,11.03,有
桃園區,房地(土地+建物)+車位,桃園市桃園區法院後街８１號十五樓,30.33,1110226,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140617,224.04,3,2,2,有,有,23860000,114684,坡道平面,51.74,4100000,RPQRMLSLMHKGFAH98DA,102.77,0,11.03,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３３９號十三樓,26.02,1110210,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,193.02,3,2,2,有,有,21080000,113119,坡道平面,24.79,2050000,RPPSMLPLLHKGFAH58DA,98.23,0,12.75,有
桃園區,房地(土地+建物)+車位,桃園市桃園區法院後街７５號十樓,25.15,1110226,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140617,169.87,4,2,2,有,有,18080000,112581,坡道平面,27.04,2000000,RPWTMLSJMHKGFAH96DA,84.79,0,9.56,有
桃園區,房地(土地+建物)+車位,桃園市桃園區法院後街７３號十二樓,25.15,1110221,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140617,169.87,3,2,2,有,有,18580000,116082,坡道平面,27.04,2000000,RPVOMLTJMHKGFAH09DA,84.79,0,9.56,有
桃園區,房地(土地+建物)+車位,桃園市桃園區法院後街７３號八樓,25.15,1110219,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140617,169.87,3,2,2,有,有,18430000,114332,坡道平面,27.04,2100000,RPXTMLSLMHKGFAH27DA,84.79,0,9.56,有
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街３２３號四樓,30.93,1110218,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140602,224.65,4,2,3,有,有,22750000,103573,坡道平面,24.79,2050000,RPURMLSLLHKGFAH66DA,117.69,0,14.1,有
