鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路１０２號十三樓之１　　,14.86,住,,,1140806,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830709,151.85,3,2,2,有,有,10750000,70794,坡道平面,0,0,陽台加窗其他增建；,RPQPMLLLQHKGFAH48DA,94.54,1.61,10.27,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄３０號七樓,15.76,住,,,1140606,土地3建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,121.32,2,2,2,有,有,15300000,126113,坡道平面,0,0,,RPVUMLLJPHKGFAH56DA,59.34,0,4.43,有,943
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷５１弄２６號十三樓,15.92,住,,,1140619,土地3建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100601,122.52,3,2,2,有,有,14750000,120389,坡道平面,25.38,0,,RPPONLMJPHKGFAH18DA,59.96,0,4.55,有,1150
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路４６９巷６０號四樓,14.95,住,,,1140609,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070912,124.76,2,2,1,有,有,14000000,112215,坡道平面,39.91,0,,RPVNMLOLPHKGFAH98DA,51.03,0,6.83,有,1297
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路２８７號八樓,19.37,住,,,1140615,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061124,144.59,3,2,2,有,有,17850000,134951,坡道平面,27.14,2000000,其他增建；,RPWPMLOJQHKGFAH56DA,68.9,4.51,7.75,有,1406
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路７２５號十八樓,39.22,住,,,1140606,土地1建物1車位2,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110422,280.83,0,0,2,有,有,35580000,126696,坡道平面,0,0,,RPVOMLNLOHKGFAH88DA,127.48,3.63,6.59,有,1425
桃園區,房地(土地+建物),桃園市桃園區力行路６８之３號　　,24.5,住,,,1140526,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691118,78.3,5,0,5,有,無,6750000,86207,,0,0,頂樓其他增建；,RPPOMLPJOHKGFAH28DA,78.3,0,0,無,2024
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路７號七樓之２,12.61,商,,,1140529,土地1建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,800430,153.15,1,1,1,有,有,10700000,69866,坡道機械,0,0,,RPSPMLPKQHKGFAH98DA,114.99,0,18.21,有,2250
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷１７號三樓,16.94,住,,,1140301,土地4建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821,121.73,2,2,1,有,有,15300000,125688,坡道平面,24.03,0,,RPPPMLOKMHKGFAH18DA,58.9,0,7.57,有,2970
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３０１號三樓,23.88,住,,,1140302,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061124,171.3,4,2,2,有,有,21380000,124810,坡道平面,0,0,,RPVNMLNLNHKGFAH68DA,83.89,3.74,11.41,有,3184
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３０號二樓,35.17,住,,,1120808,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,219.56,3,2,2,有,有,23800000,121151,坡道平面,39.62,2000000,預售屋、或土地及建物分件登記案件；,RPWPMLKMPHKGFAH98DA,107.24,0,9.94,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３８號五樓,29.3,住,,,1120707,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,186.37,3,2,2,有,有,22100000,133756,坡道平面,36.47,2050000,預售屋、或土地及建物分件登記案件；,RPXOMLTLPHKGFAH17DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３６號二樓,29.3,住,,,1120716,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,22750000,137416,坡道平面,39.62,2150000,預售屋、或土地及建物分件登記案件；,RPSPMLTLPHKGFAH76DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３６號十一樓,29.3,住,,,1120721,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,23300000,141085,坡道平面,39.62,2150000,預售屋、或土地及建物分件登記案件；,RPUNMLKMPHKGFAH58DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３８號八樓,29.3,住,,,1120502,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,22500000,136415,坡道平面,39.62,2050000,預售屋、或土地及建物分件登記案件；,RPUPMLTLPHKGFAH96DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３６號十二樓,29.3,住,,,1120503,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,23300000,141085,坡道平面,39.62,2150000,114年3月25日原價轉讓預售屋、或土地及建物分件登記案件；,RPWSMLLMPHKGFAH76DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３８號十一樓,29.3,住,,,1120418,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,22940000,138683,坡道平面,39.62,2150000,預售屋、或土地及建物分件登記案件；,RPWPMLTLPHKGFAH17DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３６號三樓,29.3,住,,,1120417,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,21900000,132413,坡道平面,39.62,2050000,預售屋、或土地及建物分件登記案件；,RPXPMLTLPHKGFAH27DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３２號三樓,35.17,住,,,1120410,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,219.56,3,2,2,有,有,26220000,134323,坡道平面,39.62,2050000,114年4月25日原價轉讓.預售屋、或土地及建物分件登記案件；,RPXNMLKMPHKGFAH88DA,107.24,0,9.94,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３８號十樓,29.3,住,,,1120418,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,22750000,138083,坡道平面,39.62,2050000,預售屋、或土地及建物分件登記案件；,RPRTMLLMPHKGFAH98DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３０號八樓,35.17,住,,,1120313,土地1建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,259.18,3,2,2,有,有,27000000,131155,坡道平面,79.24,3400000,預售屋、或土地及建物分件登記案件；,RPOPMLKMPHKGFAH18DA,107.24,0,9.94,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３２號八樓,35.17,住,,,1120221,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,219.56,3,2,2,有,有,27250000,140602,坡道平面,39.62,1950000,114年4月14日原價轉讓預售屋、或土地及建物分件登記案件；,RPPOMLKMPHKGFAH18DA,107.24,0,9.94,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３２號四樓,35.17,住,,,1120110,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,219.56,3,2,2,有,有,26130000,134378,坡道平面,39.62,1950000,預售屋、或土地及建物分件登記案件；,RPOOMLKMPHKGFAH08DA,107.24,0,9.94,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３２號十樓,35.17,住,,,1111201,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,219.56,3,2,2,有,有,26050000,133656,坡道平面,39.62,2000000,預售屋、或土地及建物分件登記案件；,RPSOMLKMPHKGFAH48DA,107.24,0,9.94,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３２號十二樓,35.17,住,,,1111205,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,219.56,3,2,2,有,有,26270000,135990,坡道平面,39.62,1800000,預售屋、或土地及建物分件登記案件；,RPUOMLKMPHKGFAH68DA,107.24,0,9.94,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３０號十樓,35.17,住,,,1111205,土地1建物1車位2,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,256.03,3,2,2,有,有,28050000,133656,坡道平面,76.09,4000000,預售屋、或土地及建物分件登記案件；,RPQPMLKMPHKGFAH38DA,107.24,0,9.94,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３６號,27.5,住,,,1111206,土地1建物1車位1,一層，見其他登記事項,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1140612,180.36,0,0,0,無,有,32030000,214083,坡道平面,39.62,1900000,預售屋、或土地及建物分件登記案件；,RPSPMLKMPHKGFAH58DA,82.99,0,8.66,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３８號三樓,29.3,住,,,1111104,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,20930000,126609,坡道平面,39.62,1950000,預售屋、或土地及建物分件登記案件；,RPVOMLTLPHKGFAH96DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３８號九樓,29.3,住,,,1111128,土地1建物1車位2,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,229.15,3,2,2,有,有,23830000,134948,坡道平面,79.24,3600000,預售屋、或土地及建物分件登記案件；,RPVPMLTLPHKGFAH07DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３６號十樓,29.3,住,,,1111121,土地1建物1車位2,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,229.15,3,2,2,有,有,23950000,135748,坡道平面,79.24,3600000,114年4月29日原價轉讓預售屋、或土地及建物分件登記案件；,RPSNMLKMPHKGFAH38DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３２號九樓,35.17,住,,,1111125,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,219.56,3,2,2,有,有,26040000,134712,坡道平面,39.62,1800000,114年3月7日原價轉讓預售屋、或土地及建物分件登記案件；,RPQOMLKMPHKGFAH28DA,107.24,0,9.94,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３８號六樓,29.3,住,,,1111021,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,21450000,130078,坡道平面,39.62,1950000,預售屋、或土地及建物分件登記案件；,RPTPMLTLPHKGFAH86DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３６號六樓,29.3,住,,,1111021,土地1建物1車位2,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,225.99,3,2,2,有,有,23500000,131421,坡道平面,76.09,3800000,114年4月29日原價轉讓預售屋、或土地及建物分件登記案件；,RPOQMLTLPHKGFAH09DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３６號七樓,29.3,住,,,1111028,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,21950000,133413,坡道平面,39.62,1950000,預售屋、或土地及建物分件登記案件；,RPPQMLTLPHKGFAH56DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３６號八樓,29.3,住,,,1111021,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,22000000,133080,坡道平面,39.62,2050000,預售屋、或土地及建物分件登記案件；,RPQNMLKMPHKGFAH18DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３６號九樓,29.3,住,,,1111021,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,189.53,3,2,2,有,有,22100000,134414,坡道平面,39.62,1950000,預售屋、或土地及建物分件登記案件；,RPRNMLKMPHKGFAH28DA,88.79,0,8.83,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路６６２巷３０號四樓,35.17,住,,,1111028,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140612,219.56,3,2,2,有,有,25600000,130877,坡道平面,39.62,2050000,預售屋、或土地及建物分件登記案件；,RPXOMLKMPHKGFAH98DA,107.24,0,9.94,有,
,,,,,,,,,,,,,,,,,,,,,22109459.46,129755.6486,,,,,,,,,,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路８８號十三樓,17.24,住,,,1140718,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015,134.29,3,2,2,有,有,15250000,113560,坡道平面,26.57,0,,RPUOMLLLQHKGFAH78DA,66.37,0,7.21,有,639
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路２６號十二樓,16.48,住,,,1140628,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015,129.42,3,2,1,有,有,14360000,110957,坡道平面,26.57,0,,RPUQMLTKQHKGFAH07DA,62.5,0,7.77,有,1399
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路７２號十樓,10.48,住,,,1140621,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015,90.76,1,1,1,有,有,10000000,110181,坡道平面,26.57,0,,RPVOMLRJPHKGFAH56DA,39.93,0,3.9,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１５１號四樓,15.51,住,,,1140420,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070824,131.85,2,2,1,有,無,14500000,109973,坡道平面,40.77,0,,RPTOMLKMOHKGFAH48DA,56.61,3.14,3.12,有,2726
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１８２號九樓,14.59,住,,,1140408,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,118.03,2,2,2,有,有,19700000,192266,坡道平面,25.45,1900000,預售屋、或土地及建物分件登記案件；,RPOSMLNLPHKGFAH68DA,56.5,0,4.68,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１７８號十樓,14.06,住,,,1140304,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,114.61,2,2,1,有,有,17860000,175639,坡道平面,25.45,2200000,預售屋、或土地及建物分件登記案件；,RPUOMLSKQHKGFAH76DA,52.41,0,6.54,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１６６號十一樓,14.82,住,,,1140214,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,119.32,2,2,1,有,有,18440000,176201,坡道平面,25.45,1900000,預售屋、或土地及建物分件登記案件；,RPXSMLLJPHKGFAH56DA,54.76,0,7.26,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路７２號三樓,10.48,住,,,1140109,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015,90.76,2,2,1,有,有,10460000,115249,坡道平面,26.57,0,,RPSOMLTLQHKGFAH76DA,39.93,0,3.9,有,3322
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１６８號十四樓,14.59,住,,,1131216,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,116.84,2,2,2,有,有,18030000,174228,坡道平面,24.26,1900000,預售屋、或土地及建物分件登記案件；,RPRUMLLJPHKGFAH78DA,56.5,0,4.68,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１５６號十四樓,16.66,住,,,1131231,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,129.75,3,2,2,有,有,19500000,165893,坡道平面,24.26,2000000,預售屋、或土地及建物分件登記案件；,RPSNMLMJPHKGFAH28DA,63.2,0,6.57,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１８６號九樓,13.9,住,,,1131119,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,113.62,3,2,1,有,有,17480000,174436,坡道平面,25.45,2100000,預售屋、或土地及建物分件登記案件；,RPWOMLPLPHKGFAH66DA,51,0,7.26,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１９０號九樓,13.83,住,,,1131001,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,112.97,2,2,1,有,有,17300000,174817,坡道平面,25.45,2000000,預售屋、或土地及建物分件登記案件；,RPUUMLMJPHKGFAH56DA,53.28,0,4.62,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１７６號九樓,13.83,住,,,1131029,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,112.97,2,2,1,有,有,16890000,171275,坡道平面,25.45,1900000,轉讓日期:114.03.16 原價轉讓，轉讓關係二等親。親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPQQMLRKPHKGFAH98DA,53.28,0,4.62,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１７０號八樓,14.33,住,,,1130910,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,116.3,2,2,1,有,有,17230000,168740,坡道平面,25.45,1900000,轉讓日期:113.03.05.二親等間轉讓原價轉讓預售屋、或土地及建物分件登記案件；,RPOOMLMJPHKGFAH97DA,52.78,0,7.26,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１７６號八樓,13.83,住,,,1130910,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,111.78,2,2,1,有,有,16890000,171275,坡道平面,24.26,1900000,預售屋、或土地及建物分件登記案件；,RPQNMLTKQHKGFAH98DA,53.28,0,4.62,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１７８號十五樓,14.06,住,,,1130809,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,114.61,2,2,1,有,有,17000000,168237,坡道平面,25.45,2000000,預售屋、或土地及建物分件登記案件；,RPRPMLNJPHKGFAH48DA,52.41,0,6.54,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１６８號十五樓,14.59,住,,,1130820,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,119.22,2,2,2,有,有,18000000,170663,坡道平面,26.64,2200000,轉讓日期:114.03.09 原價轉讓 夫妻轉讓預售屋、或土地及建物分件登記案件；,RPRPMLMLQHKGFAH68DA,56.5,0,4.68,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１５６號十二樓,16.66,住,,,1130815,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,130.94,3,2,2,有,有,19890000,168642,坡道平面,25.45,2100000,預售屋、或土地及建物分件登記案件；,RPOOMLLJRHKGFAH08DA,63.2,0,6.57,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１６６號十三樓,14.82,住,,,1130719,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,119.32,2,2,1,有,有,18860000,177479,坡道平面,25.45,2200000,預售屋、或土地及建物分件登記案件；,RPPTMLLJPHKGFAH48DA,54.76,0,7.26,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１８８號十五樓,14.06,住,,,1130701,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,114.61,2,2,1,有,有,17560000,173396,坡道平面,25.45,2100000,預售屋、或土地及建物分件登記案件；,RPXQMLRKPHKGFAH07DA,52.41,0,6.54,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１５２號十四樓,19.38,住,,,1130622,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,148.36,3,2,2,有,有,22150000,164755,坡道平面,25.45,1900000,預售屋、或土地及建物分件登記案件；,RPUQMLLJPHKGFAH68DA,72.4,0,8.84,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１５８號十四樓,19.38,住,,,1130621,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,148.08,3,2,2,有,有,21730000,161706,坡道平面,25.45,1900000,預售屋、或土地及建物分件登記案件；,RPTRMLLJPHKGFAH68DA,72.27,0,8.84,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１６０號九樓,19.34,住,,,1130622,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,147.98,3,2,2,有,有,22130000,165102,坡道平面,25.45,1900000,預售屋、或土地及建物分件登記案件；,RPRSMLLJPHKGFAH58DA,73.05,0,7.96,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１６６號十二樓,14.82,住,,,1130612,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,119.32,2,2,1,有,有,17850000,167785,坡道平面,25.45,2100000,預售屋、或土地及建物分件登記案件；,RPOTMLLJPHKGFAH38DA,54.76,0,7.26,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１５６號二樓,16.66,住,,,1130611,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,130.94,3,2,2,有,有,18000000,152621,坡道平面,25.45,1900000,預售屋、或土地及建物分件登記案件；,RPTUMLLJPHKGFAH98DA,63.2,0,6.57,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１８０號十樓,15.36,住,,,1130611,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,122.83,2,2,1,有,有,19190000,175498,坡道平面,25.45,2100000,預售屋、或土地及建物分件登記案件；,RPQRMLMJPHKGFAH48DA,57.08,0,7.26,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１６０號十四樓,19.34,住,,,1130623,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,147.98,3,2,2,有,有,21240000,158655,坡道平面,25.45,1800000,預售屋、或土地及建物分件登記案件；,RPUSMLLJPHKGFAH88DA,73.05,0,7.96,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１７２號十二樓,14.1,住,,,1130612,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,113.51,2,2,1,有,有,17070000,171092,坡道平面,24.26,1800000,預售屋、或土地及建物分件登記案件；,RPWOMLMJPHKGFAH78DA,52.45,0,6.59,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１８６號八樓,13.9,住,,,1130623,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,113.62,2,2,1,有,有,17070000,172054,坡道平面,25.45,1900000,預售屋、或土地及建物分件登記案件；,RPQTMLMJPHKGFAH68DA,51,0,7.26,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１７０號十樓,14.33,住,,,1130604,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,116.3,2,2,1,有,有,16990000,166098,坡道平面,25.45,1900000,預售屋、或土地及建物分件登記案件；,RPOQMLRKPHKGFAH78DA,52.78,0,7.26,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１５８號二樓,19.38,住,,,1130621,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,149.27,3,2,2,有,有,20850000,152899,坡道平面,26.64,2100000,轉讓日期:114.03.05原價轉讓，轉讓關係二等親。親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPTRMLNLPHKGFAH09DA,72.27,0,8.84,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１９２號十四樓,14.1,住,,,1130625,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,114.7,2,2,1,有,有,18230000,184090,坡道平面,25.45,1800000,轉讓日期:114.03.07  原價轉讓，轉讓關係二等親。親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPURMLNLPHKGFAH56DA,52.45,0,6.59,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１５０號二樓,19.38,住,,,1130613,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,148.36,3,2,2,有,有,20330000,149947,坡道平面,25.45,1900000,預售屋、或土地及建物分件登記案件；,RPPPMLRKPHKGFAH78DA,73.28,0,7.96,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路１７２號十五樓,14.1,住,,,1130624,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140606,114.7,2,2,1,有,有,17130000,169524,坡道平面,25.45,2000000,預售屋、或土地及建物分件登記案件；,RPPPMLPLPHKGFAH68DA,52.45,0,6.59,有,
