鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號八樓之２,22.84,1101213,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.1,2,2,1,有,有,9400000,98306,坡道平面,36.23,1450000,RPWPMLTLMHKGFHB96DA,49.46,0,4.22,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號八樓之５,31.43,1101204,土地1建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,180.02,3,2,2,有,有,13550000,96631,坡道平面,69.29,2850000,RPOQMLTLMHKGFHB88DA,65.67,0,7.81,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號九樓之２,22.84,1101206,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.1,2,2,1,有,有,9450000,98924,坡道平面,36.23,1450000,RPXNMLKMMHKGFHB68DA,49.46,0,4.22,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號十一樓之１,22.77,1101208,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.16,2,2,1,有,有,9450000,98851,坡道平面,36.23,1450000,RPXPMLKMMHKGFHB88DA,50.41,0,3.31,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號十一樓之１,22.77,1101207,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.16,2,2,1,有,有,9550000,100086,坡道平面,36.23,1450000,RPSQMLKMMHKGFHB48DA,50.41,0,3.31,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號十二樓之１,22.77,1101213,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.16,2,2,1,有,有,9500000,99469,坡道平面,36.23,1450000,RPRNMLTJNHKGFHB78DA,50.41,0,3.31,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號十二樓之２,22.84,1101206,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.1,2,2,1,有,有,9750000,101397,坡道平面,36.23,1550000,RPSNMLTJNHKGFHB88DA,49.46,0,4.22,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６６號十二樓之３,26.31,1101204,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,129.4,2,2,2,有,有,10900000,101427,坡道平面,36.23,1450000,RPTNMLTJNHKGFHB98DA,57.87,0,3.97,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號十二樓之１,22.77,1101206,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,117.16,2,2,1,有,有,9750000,101940,坡道平面,36.23,1500000,RPXNMLTJNHKGFHB76DA,50.41,0,3.31,有
潭子區,房地(土地+建物)+車位,臺中市潭子區弘智一街１６８號十二樓之３,26.31,1101208,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140421,129.4,2,2,2,有,有,11100000,103037,坡道平面,36.23,1500000,RPPOMLTJNHKGFHB68DA,57.87,0,3.97,有
