鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
泰山區,房地(土地+建物),新北市泰山區明志路三段２２號五樓,15.45,1131213,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721007,73.81,3,1,2,有,無,6350000,86032,,0,0,RPUNMLMKNHKGFBF38EA,70.53,0,3.28,無
蘆洲區,房地(土地+建物),新北市蘆洲區中華街１０５號四樓,15.07,1131228,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,900905,73.83,2,2,1,有,有,12700000,172017,,0,0,RPUNMLTJNHKGFGF86EA,52.21,0,7.21,有
新店區,房地(土地+建物)+車位,新北市新店區央北一路１０號十五樓之１,22.27,1131228,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1101015,132.12,2,2,1,有,有,30800000,299534,坡道平面,37.64,2500000,RPRNMLLJJHKGFCF47DA,58.52,0,5.75,有
淡水區,房地(土地+建物),新北市淡水區淡金路３８巷３３號十二樓之９,6.64,1131217,土地1建物1車位0,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980218,63.61,2,1,1,有,有,8580000,134884,,0,0,RPRNMLOJKHKGFEF08DA,39.32,2.76,2.51,有
永和區,房地(土地+建物),新北市永和區新生路２５巷４弄１６號,27,1131231,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,46,3,1,3,有,無,6260000,136087,,0,0,RPPRMLPJNHKGFHF98DA,46,0,0,無
永和區,房地(土地+建物),新北市永和區竹林路１１號六樓,5.41,1131223,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1131230,44.93,1,1,1,有,有,11960000,266192,,0,0,RPPPMLMKNHKGFHF58DA,23.09,0,4.08,有
板橋區,房地(土地+建物)+車位,新北市板橋區民生路三段１８６號十九樓之５,7.72,1131209,土地2建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,148.81,3,2,2,有,有,26640000,227071,坡道平面,42.94,2600000,RPPNMLSJNHKGFAF28EA,56.33,0,11.46,有
板橋區,房地(土地+建物)+車位,新北市板橋區民生路三段１８６號十樓之５,7.72,1131212,土地2建物1車位1,十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,148.82,3,2,2,有,有,25570000,217888,坡道平面,42.94,2500000,RPQNMLSJNHKGFAF38EA,56.34,0,11.46,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８６號十樓之１,3.42,1131208,土地2建物1車位0,十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,52.74,1,1,1,有,有,12290000,233030,,0,0,RPRNMLSJNHKGFAF48EA,27.56,0,6.26,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８６號十樓,2.46,1131221,土地2建物1車位0,十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,37.74,1,1,1,有,有,8900000,235824,,0,0,RPSNMLSJNHKGFAF58EA,18.35,0,5.82,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８８號五樓之１,3.1,1131222,土地2建物1車位0,五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,48.74,1,1,1,有,有,11460000,235125,,0,0,RPTNMLSJNHKGFAF68EA,23.04,0,7.65,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８６號十一樓,2.46,1131223,土地2建物1車位0,十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,37.74,1,1,1,有,有,8950000,237149,,0,0,RPXNMLSJNHKGFAF09EA,18.35,0,5.82,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８６號七樓,2.46,1131225,土地2建物1車位0,七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,37.74,1,1,1,有,有,8820000,233704,,0,0,RPOOMLSJNHKGFAF28EA,18.35,0,5.82,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８８號十樓之５,4.32,1131230,土地2建物1車位0,十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,66.54,2,2,1,有,有,15250000,229185,,0,0,RPPOMLSJNHKGFAF38EA,36.38,0,6.26,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８６號七樓之１,3.42,1131228,土地2建物1車位0,七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,52.74,1,1,1,有,有,12150000,230375,,0,0,RPROMLSJNHKGFAF58EA,27.56,0,6.26,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８６號二十五樓之３,5.2,1131226,土地2建物1車位0,二十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,80.07,2,2,2,有,有,19020000,237542,,0,0,RPUOMLSJNHKGFAF88EA,40.11,0,11.21,有
板橋區,房地(土地+建物)+車位,新北市板橋區民生路三段１８６號十三樓之２,6.4,1131230,土地2建物1車位1,十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,115.95,2,2,2,有,有,21500000,215517,坡道機械,23.15,1500000,RPWOMLSJNHKGFAF09EA,43.95,0,15.5,有
新店區,房地(土地+建物)+車位,新北市新店區民權路１１１號九樓之二,26.93,1131201,土地1建物1車位2,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,941226,277.72,4,2,3,有,有,46500000,191651,坡道平面,61.18,5000000,RPROMLSKMHKGFCF68DA,131.06,0,14.96,有
