鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
觀音區,房地(土地+建物)+車位,桃園市觀音區草新一路３６８號九樓,15.27,1140525,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131213,95.57,1,1,1,有,有,6730000,75346,坡道平面,21.91,1180000,RPSNMLPLMHKGFBH58DA,45.51,0,3.43,有
桃園區,房地(土地+建物)+車位,桃園市桃園區青溪一路１１６號九樓,25.14,1140506,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130806,186.31,3,2,2,有,有,14200000,80026,坡道平面,31.36,1800000,RPUNMLQJNHKGFAH78EA,92.33,0,10.83,有
龍潭區,房地(土地+建物),桃園市龍潭區民強街３５號十一樓之十三,12.47,1140506,土地2建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870407,46.45,1,1,1,有,有,2880000,62002,,0,0,RPTNMLQJNHKGFCH78DA,28.53,0,3.11,有
中壢區,房地(土地+建物),桃園市中壢區興仁路二段９９號五樓之７６,7.04,1140502,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950520,31.66,0,0,0,無,有,3000000,94757,,0,0,RPRQMLPJNHKGFBH68DA,16.97,0.88,2.2,有
中壢區,房地(土地+建物)+車位,桃園市中壢區榮安十五街７７之１號五樓,23.76,1140502,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830304,150.47,3,2,2,有,有,7500000,49844,坡道平面,33.38,0,RPQNMLRJNHKGFBH48DA,88.53,1.6,12.13,有
觀音區,房地(土地+建物),桃園市觀音區安和街２１６號,124.5,1140506,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1140401,473.51,18,18,18,有,無,30450000,64307,,0,0,RPXRMLSJNHKGFBH07DA,441.02,0,32.49,無
桃園區,房地(土地+建物),桃園市桃園區和興街２５號六樓之１０,4.61,1140502,土地2建物1車位0,六層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690820,27.68,1,0,1,有,有,2150000,77673,,0,0,RPSOMLTJNHKGFAH88DA,26.08,0,0,有
大溪區,房地(土地+建物),桃園市大溪區仁和路二段１５９巷８２弄２０號,52.93,1140501,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,691224,72.9,5,5,4,有,無,3995000,54801,,0,0,RPPNMLKKNHKGFCH87DA,58.9,7,7,無
龍潭區,房地(土地+建物),桃園市龍潭區中興路６３巷１４弄１２衖１７號,58.29,1140501,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,660920,84.16,3,1,2,有,無,1700000,20200,,0,0,RPQNMLOKNHKGFCH48EA,84.16,0,0,無
平鎮區,房地(土地+建物),桃園市平鎮區延平路三段６之１９號六樓,15.73,1140507,土地2建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950716,120.86,3,2,2,有,有,10000000,82740,,0,0,RPTNMLMKNHKGFGH88DA,79.55,0.43,8.69,有
大溪區,房地(土地+建物)+車位,桃園市大溪區僑愛一街４６巷９號,27.42,1140501,土地1建物1車位1,一層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,910320,123.5,0,0,0,無,有,9700000,78543,坡道平面,0,0,RPSNMLOKNHKGFCH68EA,78.73,0,0,有
蘆竹區,房地(土地+建物),桃園市蘆竹區中油街３４５巷５號,101,1140502,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,701231,107.22,4,2,2,有,無,2548000,23764,,0,0,RPRNMLPKNHKGFEH78DA,107.22,0,0,無
中壢區,房地(土地+建物),桃園市中壢區大同路３０號,173,1140509,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,821218,598.73,9,2,10,有,無,28000000,46766,,0,0,RPPNMLQKNHKGFBH48EA,598.73,0,0,無
龍潭區,房地(土地+建物),桃園市龍潭區干城路１１巷１６號,71.19,1140511,土地1建物1車位0,全,一層,透天厝,住家用,磚造,610501,46.2,3,2,1,有,無,5000000,108225,,0,0,RPSNMLOKNHKGFCH58DA,46.2,0,0,無
八德區,房地(土地+建物),桃園市八德區永福西街１７之１號,33.1,1140509,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670617,81.46,0,0,0,無,無,5250000,64449,,0,0,RPSNMLNKNHKGFFH78DA,81.46,0,0,無
平鎮區,房地(土地+建物),桃園市平鎮區中山路１４８號,49.8,1140503,土地2建物1車位0,全,二層,透天厝,商業用,加強磚造,590510,66.8,4,2,2,有,無,3000000,44910,,0,0,RPUNMLPKNHKGFGH66DA,66.8,0,0,無
中壢區,房地(土地+建物),桃園市中壢區龍岡路三段１５４巷７４號,25.17,1140507,土地3建物1車位0,一層,六層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,800814,120.64,3,2,2,有,有,7500000,62168,,0,0,RPRNMLPKNHKGFBH58EA,88.26,10.47,0,有
平鎮區,房地(土地+建物),桃園市平鎮區金陵路三段７２巷６弄２號,131.77,1140507,土地3建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,901108,343.13,4,4,3,有,有,17000000,49544,,0,0,RPQNMLOKNHKGFGH88EA,319.95,0,16.28,無
八德區,房地(土地+建物),桃園市八德區桃鶯路１１巷１４弄２之１號,30.35,1140501,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690130,76.94,3,2,2,有,無,6700000,87081,,0,0,RPSNMLMJNHKGFFH58DA,76.94,0,0,無
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路３２０號二十四樓,9.5,1140507,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,118.11,2,2,1,有,有,14700000,124460,坡道平面,0,0,RPROMLOKNHKGFHH09DA,58.45,1.3,3.71,有
蘆竹區,房地(土地+建物),桃園市蘆竹區奉化路１０４巷４７號六樓,17.89,1140513,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841207,115.44,3,2,2,有,有,4050000,35083,,0,0,RPPNMLKLNHKGFEH28EA,71.42,0,7.81,有
中壢區,房地(土地+建物),桃園市中壢區大仁二街１５號五樓之２３,5.36,1140503,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,910722,27.54,0,0,0,無,有,2750000,99855,,0,0,RPXSMLMJNHKGFBH56DA,14.88,0,4.01,有
觀音區,房地(土地+建物),桃園市觀音區新村路二段２８號二樓之５,26.29,1140504,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131106,81.64,3,2,2,有,有,6500000,79618,,0,0,RPVRMLRJNHKGFBH76DA,60.19,0,8.28,有
中壢區,房地(土地+建物),桃園市中壢區實踐路２２５號七樓之６１,4.52,1140503,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,930410,31.35,1,1,1,有,有,2950000,94099,,0,0,RPRRMLOKNHKGFBH78DA,16.54,1.64,3.04,有
中壢區,房地(土地+建物),桃園市中壢區龍岡路一段６３巷４３號,138,1140512,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造、磚造,,111.3,3,2,2,有,無,20000000,179695,,0,0,RPVRMLKLNHKGFBH88DA,111.3,0,0,無
桃園區,房地(土地+建物),桃園市桃園區大興西路一段３２３巷１４號,9.8,1140505,土地1建物1車位0,一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860701,88.87,2,2,1,有,有,2500000,28131,,0,0,RPPNMLTKNHKGFAH68EA,60.14,13.04,0,有
觀音區,房地(土地+建物),桃園市觀音區金華路１０５１巷６９弄２３號,92.42,1140503,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100115,190.42,4,3,4,有,有,11100000,58292,,0,0,RPPNMLKLNHKGFBH97EA,183.89,0,6.53,無
中壢區,房地(土地+建物),桃園市中壢區環西路二段３３４號,2027,1140516,土地18建物6車位0,全,四層,透天厝,住家用,鋼筋混凝土造,790108,808.74,0,0,0,無,無,360000000,445137,,0,0,RPSNMLLLNHKGFBH38EA,808.74,0,0,無
龍潭區,房地(土地+建物),桃園市龍潭區佳安西路４巷８９號,177.46,1140501,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,670815,274.68,4,3,4,有,無,10800000,39318,,0,0,RPPNMLQKNHKGFCH58EA,274.68,0,0,無
桃園區,房地(土地+建物),桃園市桃園區宏昌十一街２４號四樓,20.64,1140501,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810630,105.85,3,2,2,有,有,8000000,75579,,0,0,RPWPMLMKNHKGFAH78DA,66.65,0,11.67,有
桃園區,房地(土地+建物)+車位,桃園市桃園區縣府路２５６巷１０號八樓,24.41,1140502,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131218,124.07,2,2,1,有,有,13450000,126561,坡道平面,35.18,2200000,RPUNMLTKNHKGFAH09DA,54.79,0,4.23,有
中壢區,房地(土地+建物)+車位,桃園市中壢區長樂二街２３號二樓之２,8.6,1140503,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040118,63.3,2,1,1,有,有,3000000,47393,坡道平面,17.63,0,RPQNMLNJNHKGFBH08DA,27.14,0.72,3.8,有
新屋區,房地(土地+建物),桃園市新屋區中山東路二段１３０巷１０號,43.88,1140505,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,700311,66.52,3,3,2,有,無,4150000,62387,,0,0,RPPOMLKLNHKGFDH18DA,66.52,0,0,無
平鎮區,房地(土地+建物),桃園市平鎮區中正二路２巷１４號三樓,23.34,1140503,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,831126,113.25,3,2,2,有,有,5150000,45475,,0,0,RPTNMLTKNHKGFGH96DA,84.3,0,7.11,有
龜山區,房地(土地+建物)+車位,桃園市龜山區樂善三路１５７號十二樓,10.46,1140509,土地1建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110928,104.1,2,1,1,有,有,5300000,50913,坡道平面,29.14,0,RPWOMLTKNHKGFHH47DA,42.71,0,6.45,有
觀音區,房地(土地+建物),桃園市觀音區大觀路一段８５巷１３６弄１０號,83.72,1140502,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070112,182.8,4,2,4,有,有,13500000,73851,,0,0,RPRUMLTKNHKGFBH96DA,156.21,0,26.28,無
中壢區,房地(土地+建物),桃園市中壢區長樂五街１１號二樓,10.57,1140501,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830516,54.18,1,1,1,有,有,3500000,64599,,0,0,RPVTMLQKNHKGFBH96DA,31.42,0,7.33,有
大園區,房地(土地+建物),桃園市大園區致遠一路２２號,23.26,1140501,土地1建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1131004,106.3,0,0,0,無,有,23160000,217874,,0,0,RPQOMLMJNHKGFEH38DA,57.24,0,13,有
平鎮區,房地(土地+建物),桃園市平鎮區平等路１１８號,19.97,1140511,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,38.88,2,2,1,有,無,2650000,68158,,0,0,RPRNMLTKNHKGFGH76DA,38.88,0,0,無
桃園區,房地(土地+建物),桃園市桃園區中山路１０００號十三樓之１３,7.11,1140507,土地1建物1車位0,十三層,十七層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,840414,64.59,2,1,1,有,有,5050000,78185,,0,0,RPPOMLMLNHKGFAH08DA,49.8,0,1.78,有
桃園區,房地(土地+建物),桃園市桃園區大有路５４４號,24.51,1140502,土地1建物1車位0,一層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,840419,172.97,0,0,0,無,有,5531447,31979,,0,0,RPPOMLNLNHKGFAH18DA,125.33,16.18,0,有
桃園區,房地(土地+建物),桃園市桃園區大有路５４０號地下一樓,33.7,1140507,土地1建物1車位0,地下層,十九層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,840419,379.97,0,0,0,無,有,12720553,33478,,0,0,RPQOMLNLNHKGFAH28DA,310.48,0,0,有
中壢區,房地(土地+建物),桃園市中壢區利民路３７號二樓,26.33,1140507,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701226,79.97,3,2,2,有,無,7300000,91284,,0,0,RPWQMLSJNHKGFBH86DA,76.07,0,3.9,無
觀音區,房地(土地+建物),桃園市觀音區吉祥街６５巷５６號二樓,13.61,1140509,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1111125,54.44,2,0,2,有,有,4320000,79353,,0,0,RPRRMLKLNHKGFBH48DA,37.1,0,3.8,有
龍潭區,房地(土地+建物),桃園市龍潭區中正路上華段９０巷４２弄４３號,38.47,1140517,土地1建物1車位0,全,一層,透天厝,住家用,磚石造,550110,23.4,1,1,1,有,無,2200000,94017,,0,0,RPTOMLLLNHKGFCH58DA,23.4,0,0,無
平鎮區,房地(土地+建物),桃園市平鎮區南東路５０巷２５號三樓,29.5,1140502,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,820506,116,3,2,2,有,有,5070000,43707,,0,0,RPSNMLLLNHKGFGH78DA,96.04,3.57,10.79,無
龜山區,房地(土地+建物)+車位,桃園市龜山區民安街６４巷１８弄１１號,7.67,1140507,土地1建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140224,46.21,1,0,1,有,無,5500000,119022,一樓平面,0,0,RPTNMLQKNHKGFHH76DA,14.12,0,0,有
龜山區,房地(土地+建物),桃園市龜山區幸福七街９號三樓,16.01,1140512,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691127,78.44,3,1,1,有,無,2500000,31871,,0,0,RPTNMLMLNHKGFHH09DA,78.44,0,0,無
中壢區,房地(土地+建物),桃園市中壢區康樂路７７之２號十一樓之三,3.09,1140515,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,810626,35.28,1,0,1,有,有,2200000,62358,,0,0,RPWUMLKLNHKGFBH66DA,17.31,0,5.15,有
中壢區,房地(土地+建物),桃園市中壢區中園路二段１４３之２０號二樓,4.4,1140510,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850315,25.28,1,1,1,有,有,3420000,135285,,0,0,RPQPMLNLNHKGFBH48DA,16.98,0,2.22,有
龍潭區,房地(土地+建物)+車位,桃園市龍潭區大昌路一段８２號十三樓,31.01,1140516,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造、加強磚造,950721,163.96,3,2,2,有,有,11800000,71969,坡道平面,0,0,RPSNNLQKNHKGFCH88DA,82.85,7.96,9.55,有
大園區,房地(土地+建物)+車位,桃園市大園區環區東路４５０之３號四樓,29.33,1140502,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,960524,111.9,2,0,2,有,有,5500000,49151,坡道平面,0,0,RPWOMLMJNHKGFEH98DA,43.82,0,11.23,有
八德區,房地(土地+建物)+車位,桃園市八德區和平路２９０號三樓,16.96,1140504,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931117,154.08,3,2,2,有,有,12110000,78596,坡道平面,0,0,RPRNMLQLNHKGFFH09DA,76.88,0,10.84,有
平鎮區,房地(土地+建物),桃園市平鎮區平東路２８２巷６２號,59.16,1140505,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,690728,93.38,0,0,0,無,無,4000000,42836,,0,0,RPPNMLTKNHKGFGH56DA,93.38,0,0,無
龍潭區,房地(土地+建物),桃園市龍潭區湧光路一段１號,80.21,1140502,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,690702,84.46,0,0,0,無,無,8800000,104191,,0,0,RPPNMLRLNHKGFCH78EA,84.46,0,0,無
桃園區,房地(土地+建物),桃園市桃園區敬三街２０９巷３１號二樓　,8.64,1140512,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830801,46.21,0,0,0,無,有,3800000,82233,,0,0,RPTOMLNKNHKGFAH48DA,29.26,0,5.74,有
中壢區,房地(土地+建物),桃園市中壢區實踐路８０巷１３號三樓,34.25,1140509,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730501,122.07,4,2,3,有,無,7550000,61850,,0,0,RPRPMLOKNHKGFBH58DA,104.39,0,9.85,無
楊梅區,房地(土地+建物),桃園市楊梅區中興路８０巷８號三樓,23.17,1140515,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811231,107.98,3,1,1,有,無,1780505,16489,,0,0,RPQNMLNLNHKGFDH48DA,74.75,0,11.12,有
楊梅區,房地(土地+建物),桃園市楊梅區瑞溪路二段１６０號三樓之１,266.94,1140515,土地5建物3車位0,一層，二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1041103,502.82,3,2,3,有,無,8849170,17599,,0,0,RPRNMLNLNHKGFDH58DA,421.31,6.86,19.11,無
龍潭區,房地(土地+建物),桃園市龍潭區中興路３３６巷１０４弄２０號,60.37,1140516,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,840616,182.63,5,2,4,有,無,2550000,13963,,0,0,RPVNMLQLNHKGFCH66EA,148.67,10.69,23.27,無
龜山區,房地(土地+建物),桃園市龜山區南上路５２０巷３３弄１５號二樓,31.41,1140506,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,820525,108.97,3,2,2,有,無,5050000,46343,,0,0,RPPNMLTKNHKGFHH76EA,81.3,1.07,10.06,無
桃園區,房地(土地+建物),桃園市桃園區朝陽街二段１７號地下室,5.29,1140508,土地1建物1車位0,地下層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,690826,23.33,0,0,0,無,無,800000,34291,,0,0,RPSRMLKLNHKGFAH48DA,23,0,0,有
桃園區,房地(土地+建物)+車位,桃園市桃園區忠二路１８５之１號九樓,25.11,1140504,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080617,131.53,2,2,1,有,有,13000000,98837,坡道平面,43.95,0,RPQOMLRLNHKGFAH68DA,55.28,0,3.76,有
中壢區,房地(土地+建物)+車位,桃園市中壢區九和一街１號六樓之１,6.47,1140516,土地1建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970406,100.63,2,1,1,有,有,12100000,120242,坡道機械,17.01,0,RPWQMLQLNHKGFBH86DA,53.01,0.49,9.64,有
中壢區,房地(土地+建物),桃園市中壢區中央西路一段１１號十二樓之六,3.47,1140520,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701222,35.81,1,1,1,有,有,3550000,99134,,0,0,RPVPMLRLNHKGFBH76DA,26.57,0,0,有
中壢區,房地(土地+建物)+車位,桃園市中壢區環西路二段２１５號五樓,28.8,1140501,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031117,177.52,3,2,2,有,有,16600000,93511,坡道平面,39.9,0,RPWPMLRLNHKGFBH86DA,79.21,6.54,6.88,有
大溪區,房地(土地+建物),桃園市大溪區東二路８５號七樓之一,9.45,1140512,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830809,46.48,1,1,1,有,無,2410000,51850,,0,0,RPWNMLKLNHKGFCH68DA,36.11,0.03,2.19,有
新屋區,房地(土地+建物),桃園市新屋區新文路１０８８巷１５０弄１３６號九樓,50.77,1140517,土地4建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091005,121.16,3,2,2,有,有,5800000,47871,,0,0,RPUOMLLLNHKGFDH78DA,78.19,0,8.16,有
平鎮區,房地(土地+建物)+車位,桃園市平鎮區德育路二段１０４巷３０號十四樓,19.79,1140518,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000117,157.09,3,2,2,有,有,16380000,126158,坡道平面,38.35,1400000,RPPNMLRLNHKGFGH09DA,70.76,2.67,9.77,有
八德區,房地(土地+建物)+車位,桃園市八德區高城八街７０號三樓,18.07,1140501,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950329,169.62,4,2,2,有,有,12000000,70746,坡道平面,0,1000000,RPPNMLSLNHKGFFH56EA,89.47,0.85,13.76,有
桃園區,房地(土地+建物),桃園市桃園區陽明二街６８巷６號,16.79,1140509,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720129,80.54,0,0,0,無,無,7000000,86913,,0,0,RPUOMLQKNHKGFAH88DA,73.16,7.38,0,無
中壢區,房地(土地+建物),桃園市中壢區民權路１５６號,57.75,1140517,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,630418,84.64,0,0,0,無,無,4000000,47259,,0,0,RPORMLTKNHKGFBH98DA,84.65,0,0,無
中壢區,房地(土地+建物),桃園市中壢區五光三街４６號四樓,20,1140518,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711229,85.15,3,0,3,有,無,7000000,82208,,0,0,RPQNMLLLNHKGFBH08DA,80.87,0,4.28,無
觀音區,房地(土地+建物)+車位,桃園市觀音區草新一路３７０號五樓,22.87,1140516,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131213,132.1,2,2,2,有,有,9450000,71537,坡道平面,0,0,RPSQMLRLNHKGFBH56DA,66.18,0,7.04,有
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路６６號三樓,19.26,1140514,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130515,127.93,2,2,2,有,有,14277000,111600,坡道平面,34.42,0,RPQRMLRLNHKGFBH09DA,54.2,0,7.06,有
大園區,房地(土地+建物),桃園市大園區中山北路２０２巷２號,62,1140521,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,820611,76.91,4,3,4,有,無,8200000,106618,,0,0,RPQOMLRLNHKGFEH09DA,76.91,0,0,無
八德區,房地(土地+建物)+車位,桃園市八德區金和路１８號十九樓,16.13,1140510,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050412,213.34,3,2,2,有,有,27300000,127965,坡道平面,0,0,RPSNMLTLNHKGFFH86DA,114.44,7.59,12.58,有
平鎮區,房地(土地+建物),桃園市平鎮區太平西路２１３巷４７號,65,1140505,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,830426,160.28,4,2,3,有,無,4200000,26204,,0,0,RPWNMLKLNHKGFGH09DA,143.94,16.34,0,無
平鎮區,房地(土地+建物),桃園市平鎮區自由街３３巷２６號,102.66,1140513,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,950831,224.4,6,1,4,有,無,3166992,14113,,0,0,RPSNMLQLNHKGFGH66DA,207.9,2.22,14.28,無
桃園區,房地(土地+建物),桃園市桃園區中埔六街１９０巷１４號二樓,14.87,1140524,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830616,84.37,2,2,1,有,有,7860000,93161,,0,0,RPSNMLTLNHKGFAH09EA,52.4,0.45,10.29,有
八德區,房地(土地+建物),桃園市八德區榮興路７７３號之１二樓,25.75,1140512,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,830627,77.89,3,2,2,有,無,4850000,62267,,0,0,RPRNMLRLNHKGFFH66EA,73.67,0,2.07,無
中壢區,房地(土地+建物)+車位,桃園市中壢區自立五街７２號五樓,31.3,1140514,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920602,190.07,3,2,2,有,有,11200000,58926,坡道平面,0,0,RPSRMLOKNHKGFBH88DA,100.96,0,13.11,有
中壢區,房地(土地+建物),桃園市中壢區晉元路３０１巷３２號,10.74,1140503,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821216,80.91,3,1,1,有,有,5200000,64269,,0,0,RPTOMLMLNHKGFBH58DA,59.2,6.25,0,有
中壢區,房地(土地+建物),桃園市中壢區龍岡路三段５８０巷４３之３號三樓,22.01,1140508,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,851015,74.24,2,1,2,有,無,2000000,26943,,0,0,RPROMLNLNHKGFBH48DA,61.51,1.03,4.37,無
中壢區,房地(土地+建物),桃園市中壢區新興路２３２之１０號五樓,7.9,1140509,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780512,33.26,3,2,2,有,無,2200000,66146,,0,0,RPUNMLTLNHKGFBH66DA,31.05,0,2.21,無
中壢區,房地(土地+建物),桃園市中壢區新興路２３２之１０號五樓,15.8,1140509,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780512,66.51,3,2,2,有,無,3800000,57134,,0,0,RPWNMLTLNHKGFBH86DA,62.09,0,4.42,無
中壢區,房地(土地+建物),桃園市中壢區大華路１２號二樓,28.8,1140522,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730505,89.15,3,2,1,有,無,4000000,44868,,0,0,RPUOMLTLNHKGFBH76DA,89.15,0,0,無
楊梅區,房地(土地+建物),桃園市楊梅區梅高路梅岡巷１５弄２３號三樓,22.13,1140505,土地15建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711104,45.08,3,2,2,有,無,1500000,33274,,0,0,RPOQMLPJNHKGFDH58DA,40.87,0,4.21,無
楊梅區,房地(土地+建物)+車位,桃園市楊梅區文化街１８９巷５０號十四樓,26.49,1140511,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920219,161.41,3,2,2,有,有,9000000,55759,坡道平面,0,0,RPVOMLTLNHKGFDH07DA,88.24,0,7.98,有
楊梅區,房地(土地+建物),桃園市楊梅區青山五街２１號９樓之１３,7.9,1140521,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840324,41.34,1,1,1,有,有,2500000,60474,,0,0,RPWOMLMJOHKGFDH98DA,23.03,0,2.95,有
八德區,房地(土地+建物),桃園市八德區豐德路１１８巷３２弄２３號,37.47,1140528,土地1建物1車位0,全,一層,透天厝,住家用,磚造,650612,29.75,1,1,1,有,無,2800000,94118,,0,0,RPVNMLSLNHKGFFH07DA,29.75,0,0,無
