鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
中和區,房地(土地+建物),新北市中和區福美路３０１巷３７號四樓,27.9,1140901,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661105,68.2,4,2,2,有,無,7250000,106305,,0,0,RPPNMLPJRHKGFHF09EA,68.2,0,0,無
新店區,房地(土地+建物),新北市新店區中央七街１２２之１號六樓,30.1,1140804,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1130723,132.52,3,2,2,有,有,33500000,252792,,0,0,RPPNMLRJQHKGFCF68EA,63.15,0,8.46,有
永和區,房地(土地+建物)+車位,新北市永和區秀朗路一段８０號十四樓之七,22.37,1140808,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851018,164.8,3,1,1,有,有,5000000,30340,坡道平面,0,0,RPROMLLKQHKGFHF98EA,70.54,2.36,8.71,有
三峽區,房地(土地+建物),新北市三峽區紫新路３８巷５號,105.16,1140805,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,710918,122.49,3,2,3,有,無,2000000,16328,,0,0,RPVNMLSJQHKGFIF37EA,96.93,10.92,14.64,無
五股區,房地(土地+建物)+車位,新北市五股區登林路９６號十樓之一,10.45,1140806,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080215,70.48,2,1,1,有,有,7650000,108557,坡道平面,15.89,0,RPRNMLNJQHKGFBF28DA,32.54,2.62,1.53,有
淡水區,房地(土地+建物),新北市淡水區大忠街１１７號六樓之６,5,1140803,土地1建物1車位0,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830629,30.57,1,1,1,有,有,3430000,112202,,0,0,RPRNMLLKQHKGFEF48DA,20.93,0,0,有
中和區,房地(土地+建物),新北市中和區中興街２０４號七樓,5.62,1140801,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971009,45.68,2,1,1,有,有,7500000,164186,,0,0,RPUNMLLKQHKGFHF09DA,27.91,1.97,1.47,有
新店區,房地(土地+建物)+車位,新北市新店區寶興路４５巷２弄５６號六樓,35.08,1140801,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980922,256.41,3,2,2,有,有,36000000,140400,坡道平面,68.31,0,RPPNMLMKQHKGFCF28EA,114.71,8.15,12.85,有
新店區,房地(土地+建物),新北市新店區中央七街１２２之１號四樓,30.1,1140809,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1130723,132.52,3,2,2,有,有,32000000,241473,,0,0,RPQNMLNKQHKGFCF48EA,63.15,0,8.46,有
淡水區,房地(土地+建物),新北市淡水區沙崙路２１６巷１１號三樓,6.92,1140801,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840704,33.53,1,0,1,有,有,3040000,90665,,0,0,RPVNMLLKQHKGFEF98EA,19.44,0,4.71,有
樹林區,房地(土地+建物),新北市樹林區光明街２巷２號三樓,22.29,1140806,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,810916,86.58,3,1,1,有,無,6850000,79118,,0,0,RPRNMLNKQHKGFIF09DA,70.61,0,12.02,無
板橋區,房地(土地+建物)+車位,新北市板橋區合宜路１４７號,108.49,1140804,土地1建物1車位4,一層，見其他登記事項,二十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1060531,731.28,0,0,0,無,有,126000000,172301,坡道平面,125.12,0,RPRNMLMKQHKGFAF28EA,408.08,0,19.33,有
中和區,房地(土地+建物),新北市中和區圓通路１４１巷４１之４號六樓,15.34,1140801,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830215,81.48,2,2,1,有,有,13800000,169367,,0,0,RPPNMLNKQHKGFHF88EA,55.62,0.88,8.42,有
板橋區,房地(土地+建物),新北市板橋區四維路１８４號四樓,24.5,1140807,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,72.26,3,2,2,有,無,12300000,170219,,0,0,RPROMLRJQHKGFAF68DA,72.26,0,0,無
新莊區,房地(土地+建物),新北市新莊區中正路３００巷２號之２四樓,27.66,1140808,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730509,84.73,3,2,2,有,無,37000000,436681,,0,0,RPTNMLOKQHKGFBF78EA,71.88,0,12.85,無
汐止區,房地(土地+建物),新北市汐止區汐萬路一段３９７號,25.23,1140802,土地4建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700811,86.59,1,2,1,有,無,9500000,109712,,0,0,RPQOMLPKQHKGFDF78DA,80.78,5.81,0,無
三重區,房地(土地+建物),新北市三重區碧華街１１９號,56,1140801,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,570501,105.66,3,3,3,有,無,8000000,75715,,0,0,RPUNMLPKQHKGFGF76DA,105.66,0,0,無
林口區,房地(土地+建物),新北市林口區佳林路９１號,22.68,1140803,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,680409,34.2,2,1,1,有,無,14000000,409357,,0,0,RPQNMLNKQHKGFBF38EA,34.2,0,0,無
林口區,房地(土地+建物),新北市林口區佳林路９１號,22.68,1140803,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,680409,34.2,2,1,1,有,無,14000000,409357,,0,0,RPRNMLNKQHKGFBF48EA,34.2,0,0,無
新店區,房地(土地+建物),新北市新店區二十張路６４號地下層之１９,6.7,1140804,土地1建物1車位0,地下一層,五層,公寓(5樓含以下無電梯),辦公用,鋼筋混凝土造,740831,35.87,0,0,0,無,有,750000,20909,,0,0,RPROMLPKQHKGFCF78DA,7.66,0,0,無
萬里區,房地(土地+建物),新北市萬里區孝四街１８號３樓,22.04,1140810,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671221,76,3,1,1,有,無,900000,11842,,0,0,RPPNMLSKQHKGFDF88DA,62.22,0,13.78,無
樹林區,房地(土地+建物)+車位,新北市樹林區八德街１７４號,17.81,1140801,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841023,108.05,3,2,2,有,有,15080000,139565,升降機械,0,0,RPWNMLPKQHKGFIF17DA,73.19,0,9.29,有
汐止區,房地(土地+建物),新北市汐止區八連路一段１０８號３樓,37.3,1140805,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710217,98.68,3,2,1,有,無,7000000,70936,,0,0,RPRNMLSKQHKGFDF56EA,83.64,0,15.04,無
淡水區,房地(土地+建物),新北市淡水區新民街１８０巷７弄５號,16.38,1140811,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780822,60.97,0,0,1,有,無,5500000,90208,,0,0,RPROMLNKQHKGFEF88EA,43.42,6.73,0,無
板橋區,房地(土地+建物),新北市板橋區館前東路２６號十一樓之六,3.43,1140805,土地2建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,810921,39.73,1,0,1,有,有,2900000,72993,,0,0,RPTPMLTKQHKGFAF66DA,24.27,0,0,有
五股區,房地(土地+建物)+車位,新北市五股區民義路一段１０１之２號三樓,47.52,1140807,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011119,229.85,4,2,3,有,有,5000000,21753,坡道平面,27.75,0,RPUPMLRJQHKGFBF56DA,130.58,1.02,13.89,有
五股區,房地(土地+建物)+車位,新北市五股區凌雲路一段１４９巷２１號之１,16.15,1140806,土地1建物1車位1,一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811130,146.39,3,2,2,有,有,16000000,109297,坡道平面,0,0,RPROMLSKQHKGFBF98DA,101.85,13.02,0,有
新莊區,房地(土地+建物),新北市新莊區民安西路３９０號地下一樓之十二,7.8,1140812,土地1建物1車位0,地下一層,二十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,850311,40.11,0,0,0,無,有,450000,11219,,0,0,RPWNMLTKQHKGFBF86DA,16.76,0,0,有
新店區,房地(土地+建物),新北市新店區松林路５５－１號二樓,17.63,1140802,土地4建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740114,51.19,1,0,1,有,有,1200000,23442,,0,0,RPSNMLMKQHKGFCF48DA,26.54,0,5.77,有
新店區,房地(土地+建物)+車位,新北市新店區達觀路８巷５號九樓之二,53.43,1140805,土地5建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850627,151.81,2,2,2,有,有,10700000,70483,坡道平面,0,1200000,RPTNMLTKQHKGFCF66DA,79.23,0,12.66,有
汐止區,房地(土地+建物),新北市汐止區龍安路２８巷６號２樓之７,3.04,1140805,土地1建物1車位0,二層,二十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,860703,36.8,1,0,1,有,有,7250000,197011,,0,0,RPRNMLTKQHKGFDF56DA,31.14,0,3.14,有
瑞芳區,房地(土地+建物),新北市瑞芳區逢甲路２８２巷５弄１４號三樓之４,36.68,1140802,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840425,116.46,3,2,2,有,無,4000000,34347,,0,0,RPPNMLRJQHKGFFF88DA,83.84,0.88,9.7,無
永和區,房地(土地+建物),新北市永和區永元路８５號,23.28,1140810,土地1建物1車位0,一層，騎樓，地下一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,840725,143.74,0,2,2,有,有,25000000,173925,,0,0,RPROMLSKQHKGFHF96DA,128.59,6.37,0,有
樹林區,房地(土地+建物)+車位,新北市樹林區千歲街６１巷３８號八樓,24.34,1140806,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,921021,186.59,4,2,2,有,有,21600000,115762,坡道平面,29.75,0,RPOOMLOKQHKGFIF98DA,95.87,0,15.91,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１１３號十八樓之１５,5.25,1140805,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1120908,81.93,1,1,1,有,有,14300000,227448,坡道平面,30.05,2500000,RPUOMLLMPHKGFAF68EA,29.88,1.01,3.41,有
瑞芳區,房地(土地+建物),新北市瑞芳區岳王路７７號,83,1140811,土地1建物1車位0,全,二層,透天厝,住家用,磚石造及加強磚造,510731,79.02,3,2,1,有,無,1500000,18983,,0,0,RPRNMLSKQHKGFFF76EA,79.02,0,0,無
三峽區,房地(土地+建物),新北市三峽區大學路８５號十二樓之十五,5.88,1140811,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010608,36.37,1,0,1,有,有,6660000,183118,,0,0,RPTNMLTKQHKGFIF37EA,21.92,0,2.06,有
新莊區,房地(土地+建物),新北市新莊區萬安街１４６巷１６號,22.24,1140805,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700112,86.9,3,2,1,有,無,14500000,166858,,0,0,RPOQMLTKQHKGFBF98DA,86.9,0,0,無
淡水區,房地(土地+建物),新北市淡水區下圭柔山１２２號三樓,39.5,1140807,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840508,113.54,4,1,4,有,無,5430000,47825,,0,0,RPUNMLTKQHKGFEF96DA,99.88,0,10.73,無
新店區,房地(土地+建物)+車位,新北市新店區安和路一段１９號六樓,23.92,1140801,土地1建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1051018,223.3,4,2,2,有,有,33660000,150739,坡道平面,35.19,0,RPPNMLLLQHKGFCF28EA,115.43,5.52,10.75,有
汐止區,房地(土地+建物)+車位,新北市汐止區樟樹二路４１２號七樓,23.79,1140818,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1070222,175.05,1,1,2,有,有,16760000,95744,坡道平面,34.16,0,RPSNMLLLQHKGFDF68EA,83.74,4.2,7.02,有
石門區,房地(土地+建物),新北市石門區海灣新城４０號五樓之１,20.06,1140802,土地1建物1車位0,五層，走廊,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660926,108.57,1,2,2,有,有,4800000,44211,,0,0,RPQOMLNKQHKGFEF78EA,108.57,0,0,有
淡水區,房地(土地+建物)+車位,新北市淡水區南勢埔３２巷３之１號五樓,29.54,1140806,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860718,87.78,1,1,1,有,有,3200000,36455,坡道平面,36.97,0,RPPNMLKLQHKGFEF38EA,38.13,1.82,4.44,有
中和區,房地(土地+建物)+車位,新北市中和區宜安路１１９巷１２號十四樓之二,16.39,1140812,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970703,176.01,4,2,2,有,有,5453986,30987,坡道平面,47.68,0,RPUOMLTKQHKGFHF47EA,81.67,3.33,10.61,有
樹林區,房地(土地+建物),新北市樹林區智街８０巷２０號四樓,12.92,1140813,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730710,44.55,3,1,1,有,無,4400000,98765,,0,0,RPPNMLKLQHKGFIF78EA,44.55,0,0,無
三重區,房地(土地+建物),新北市三重區重新路五段６０９巷２號地下一層,2.71,1140811,土地2建物1車位0,一層，地下一層，地下二層,十層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,810118,22.95,0,0,0,無,有,1060000,46187,,0,0,RPXOMLLLQHKGFGF86DA,21.52,0.02,0,有
中和區,房地(土地+建物),新北市中和區華新街２８之６號四樓,13.84,1140806,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840114,87.75,3,2,1,有,有,13500000,153846,,0,0,RPVONLLLQHKGFHF86DA,64.72,2.13,10.49,有
萬里區,房地(土地+建物),新北市萬里區仁三街１２號４樓,23.52,1140811,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690904,80.75,3,1,1,有,無,1600000,19814,,0,0,RPPNMLLLQHKGFDF38EA,64.59,0,16.16,無
板橋區,房地(土地+建物),新北市板橋區民權路２３９號,7.19,1140815,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,590807,17.35,5,3,5,有,無,2628452,151496,,0,0,RPSOMLSKQHKGFAF98DA,17.35,0,0,無
土城區,房地(土地+建物),新北市土城區莊園街２４２號四樓,8.9,1140809,土地1建物1車位0,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140314,64.75,1,2,1,有,有,11500000,177606,,0,0,RPSNMLMLQHKGFAF38DA,39.25,0,3.02,有
新莊區,房地(土地+建物)+車位,新北市新莊區新知一路７３號九樓,30.04,1140812,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110630,161.44,3,2,2,有,有,27530000,200207,坡道平面,35.92,2400000,RPWPMLMKQHKGFBF98DA,73.27,1.94,7.93,有
汐止區,房地(土地+建物),新北市汐止區大同路三段６１７號３樓之６,3.91,1140802,土地1建物1車位0,三層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880203,41.31,1,1,1,有,有,3700000,89567,,0,0,RPQNMLKLQHKGFDF28DA,28.81,0,2.79,有
淡水區,房地(土地+建物),新北市淡水區行忠路８５６號,172.96,1140807,土地4建物1車位0,全,一層,透天厝,住家用,加強磚造,610228,36.01,5,2,1,有,無,1680000,46654,,0,0,RPUNMLKLQHKGFEF78DA,36.01,0,0,無
三芝區,房地(土地+建物),新北市三芝區樂全街１００號十樓,16.94,1140810,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850529,41.14,1,0,1,有,有,1860000,45211,,0,0,RPWVMLLLQHKGFEF27DA,31.64,0,3.72,有
淡水區,房地(土地+建物),新北市淡水區大忠街８５號十四樓之７,5,1140812,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790828,28.28,1,0,1,有,有,2880000,101839,,0,0,RPXVMLLLQHKGFEF37DA,16.8,0,2.63,有
三重區,房地(土地+建物),新北市三重區自強路一段１４３之１號,19.22,1140804,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,660713,46,0,1,1,有,無,16320000,354783,,0,0,RPRNMLLLQHKGFGF78DA,46,0,0,無
三重區,房地(土地+建物),新北市三重區新北大道一段２０６巷４６號二樓,21.65,1140805,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740726,83.21,3,1,1,有,無,9700000,116573,,0,0,RPOPMLLLQHKGFGF68DA,77.57,0,5.64,無
中和區,房地(土地+建物)+車位,新北市中和區中山路三段３７巷４８號五樓,20.27,1140804,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,970519,214.36,4,1,2,有,有,22500000,104964,坡道平面,30.21,0,RPOOMLMLQHKGFHF78DA,117.41,0,18.72,有
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區中山路３２９巷６弄１０號七樓,17.51,1140803,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831221,141.52,3,2,2,有,有,11500000,81261,坡道平面,0,0,RPOOMLOJQHKGFIF88DA,81.12,0,9.66,有
三峽區,房地(土地+建物),新北市三峽區中山路１０６巷２２號十樓,18.95,1140803,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050413,92.42,2,2,1,有,有,12250000,132547,,0,0,RPRNMLRJQHKGFIF76DA,50.75,6.22,4.95,有
三峽區,房地(土地+建物),新北市三峽區大學路８５號十樓之二十二,5.88,1140811,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010608,37.27,1,1,1,有,有,6720000,180306,,0,0,RPXNMLNKQHKGFIF07DA,22.49,0,2.39,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段２７之１號六樓,0.03,1140815,土地1建物1車位1,六層,三十層,住宅大樓(11層含以上有電梯),辦公用,鋼骨鋼筋混凝土造,890418,0.42,0,0,0,無,有,16188,0,坡道平面,0,0,RPPNMLLLQHKGFEF48EA,0,0,0,有
三重區,房地(土地+建物),新北市三重區大同南路８５巷１９號三樓,17.24,1140808,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,800121,50.24,3,1,1,有,無,5000000,99522,,0,0,RPVNMLMLQHKGFGF76EA,43.48,0,4.86,無
三重區,房地(土地+建物),新北市三重區安慶街１７５號四樓,12.77,1140816,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,851116,40.36,2,1,1,有,無,2450000,60689,,0,0,RPSOMLMLQHKGFGF56EA,30.13,0,3.75,無
板橋區,建物,新北市板橋區文化路一段２２１巷２號,0,1140802,土地0建物1車位0,全,三層,透天厝,住家用,加強磚造,630208,156.42,0,0,0,無,無,19190750,122687,,0,0,RPTNMLSKQHKGFAF98DA,156.42,0,0,無
板橋區,建物,新北市板橋區觀光街５５號二樓,0,1140810,土地0建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740131,34.27,3,2,2,有,無,400000,11672,,0,0,RPVNMLMLQHKGFAF68DA,31.27,0,3.01,無
林口區,房地(土地+建物)+車位,新北市林口區三民路２８號十三樓,20.66,1140804,土地1建物1車位1,十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061117,176.09,2,2,2,有,有,32300000,183429,坡道平面,28.45,0,RPTPMLSKQHKGFBF66DA,86.33,1.18,11.05,有
新莊區,房地(土地+建物),新北市新莊區昌平街８２巷４６號三樓,19.51,1140805,土地1建物1車位0,三層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820410,82.73,2,2,1,有,有,4260000,51493,,0,0,RPPOMLTKQHKGFBF88DA,49.28,0.84,5.9,有
泰山區,房地(土地+建物)+車位,新北市泰山區明志路一段４９２巷１８號,24.25,1140815,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1120330,148.87,1,1,1,有,有,15000000,118281,坡道平面,35.58,1600000,RPTOMLKLQHKGFBF48DA,70.21,0,5.92,有
新店區,房地(土地+建物),新北市新店區北宜路一段８之８號二十五樓,13.05,1140804,土地1建物1車位0,二十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,980409,147.83,2,2,2,有,有,33000000,223229,,0,0,RPWNMLMKQHKGFCF88DA,96.8,3.94,3.61,有
新店區,房地(土地+建物)+車位,新北市新店區禾豐二路６２巷３號三樓,162.09,1140810,土地1建物1車位1,三層,三層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870730,151.6,3,3,4,有,有,20000000,131926,坡道平面,0,0,RPVNMLTKQHKGFCF86DA,88.2,0,9.74,有
汐止區,房地(土地+建物)+車位,新北市汐止區大同路一段４９７號五樓,51.18,1140804,土地1建物1車位3,五層,十二層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土構造,1060313,355.1,0,0,0,無,有,28500000,80259,坡道平面,83.1,0,RPQNMLMLQHKGFDF48DA,157.13,15.35,0,有
萬里區,房地(土地+建物),新北市萬里區翡翠路１８號,10.75,1140808,土地5建物1車位0,一層，二層，三層，四層，五層，六層，七層，八層，九層，十層，十一層，十二層，十三層，十四層，十五層,十八層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,860221,50.39,1,1,1,有,有,2000000,39690,,0,0,RPRNMLMLQHKGFDF58DA,38.94,0.72,4.32,有
金山區,房地(土地+建物),新北市金山區文化三路５７號３樓,46.2,1140804,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,810904,148.93,3,2,2,有,有,2400000,16115,,0,0,RPQNMLPLQHKGFDF78DA,125.47,2,16.13,無
淡水區,房地(土地+建物),新北市淡水區長興街２６巷１０號,60.06,1140804,土地2建物1車位0,全,一層,透天厝,住家用,加強磚造,560701,47.91,0,0,0,無,無,6500000,135671,,0,0,RPPNMLMLQHKGFEF48DA,43.85,4.05,0,無
三重區,房地(土地+建物),新北市三重區三和路二段１６８巷３３號四樓,26.59,1140815,土地2建物2車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670930,57,2,1,2,有,無,10500000,184211,,0,0,RPXNMLPKQHKGFGF07DA,57,0,0,無
蘆洲區,房地(土地+建物),新北市蘆洲區仁愛街２２號四樓,9.19,1140817,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780119,29.94,3,2,1,有,無,2800000,93520,,0,0,RPQOMLTKQHKGFGF86DA,26.66,0,3.28,無
蘆洲區,房地(土地+建物),新北市蘆洲區仁愛街２２號五樓,9.19,1140817,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780119,29.94,2,2,1,有,無,2800000,93520,,0,0,RPROMLTKQHKGFGF96DA,26.66,0,3.28,無
板橋區,房地(土地+建物)+車位,新北市板橋區合安一路９５號六樓之６,24.31,1140811,土地1建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040209,173.59,3,2,2,有,有,18000000,116509,坡道平面,31.97,1500000,RPPNMLPLQHKGFAF48EA,87.22,4.05,8.75,有
三重區,房地(土地+建物),新北市三重區福德南路２４巷６號二樓之一,7.86,1140801,土地2建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860428,68.23,2,1,1,有,有,7500000,109922,,0,0,RPVNMLLLQHKGFGF66EA,45.59,0,7.36,有
永和區,房地(土地+建物),新北市永和區中山路一段４６號七樓之六,4.06,1140806,土地2建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,990910,56.31,1,1,1,有,有,13500000,239744,,0,0,RPROMLKLQHKGFHF98EA,33.75,1.62,3.29,有
板橋區,房地(土地+建物),新北市板橋區信義路５４巷８號,58,1140803,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,561011,86.48,3,2,2,有,無,17050000,197155,,0,0,RPRONLQJQHKGFAF68DA,86.48,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區長江路一段１３號四樓,23.59,1140804,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1130124,178.86,4,0,0,有,有,22890000,127977,升降平面,45.11,0,RPQPMLQLQHKGFAF78DA,76.79,0,3.76,有
新莊區,房地(土地+建物),新北市新莊區五工一路７２巷８號十樓,27.44,1140802,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870629,108.06,3,2,2,有,有,12600000,116602,,0,0,RPQOMLSJQHKGFBF78DA,69.68,0,8.82,有
五股區,房地(土地+建物),新北市五股區新五路三段２２２號,28.43,1140811,土地1建物1車位0,一層，二層，三層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1060104,272.2,0,0,0,無,有,35100000,128949,,0,0,RPROMLQLQHKGFBF88DA,142.07,0,16.6,有
汐止區,房地(土地+建物),新北市汐止區湖前街１０３號三樓之３,9.22,1140820,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881123,32.18,0,0,0,無,有,5560000,172778,,0,0,RPOOMLKLQHKGFDF18DA,14.64,0,3.68,有
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路３８巷３３號二十樓之１０,8.86,1140804,土地1建物1車位2,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980218,102,2,1,1,有,有,10400000,118366,升降機械,25.12,1300000,RPVNMLNKQHKGFEF09DA,47.17,3.74,3.01,有
淡水區,房地(土地+建物),新北市淡水區水碓２５巷５號五樓,20.73,1140808,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840117,47.19,1,1,1,有,有,2000000,42382,,0,0,RPXOMLTKQHKGFEF37DA,35.68,3.27,3.92,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段３３０號七樓,23.71,1140809,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140521,151.96,3,2,2,有,有,16000000,105291,坡道平面,25.69,0,RPOVMLLLQHKGFEF09DA,75.62,0,8.89,有
中和區,房地(土地+建物),新北市中和區中和路３９０號八樓之十三,3.36,1140803,土地1建物1車位0,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951221,45.43,1,1,1,有,有,11500000,253137,,0,0,RPPOMLPKQHKGFHF09DA,26.18,0,5.09,有
