鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７５號十六樓之５,16.36,住,,,1090727,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,112.53,2,2,1,有,有,7930000,72928,坡道平面,22.99,1400000,預售屋、或土地及建物分件登記案件；,RPXNNLTLNHKGFKD57DA,52.65,2.36,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號五樓之９,21.32,住,,,1090718,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,136.79,2,2,2,有,有,8980000,65798,坡道平面,20.07,1300000,預售屋、或土地及建物分件登記案件；,RPOOMLMJOHKGFKD48DA,65.17,3.93,6.96,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號十樓之６,23.77,住,,,1090718,土地1建物1車位2,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,176.56,3,2,2,有,有,11600000,68923,坡道平面,45.98,2600000,土地總價675萬元 建物總價485萬元113年12月17日轉讓金額1160萬元預售屋、或土地及建物分件登記案件；,RPPNMLMKQHKGFKD78DA,76.22,0.9,8,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號十四樓之１,23.56,住,,,1090716,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,152.2,3,2,2,有,有,10370000,69422,坡道平面,22.99,1400000,土地總價673萬元 建物總價364萬元111年07月24日轉讓金額1414萬元113年04月19日轉讓權利範圍1/2 金額707萬元預售屋、或土地及建物分件登記案件；,RPRNMLMKQHKGFKD98DA,75.83,0,8.43,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號三樓之２,15.62,住,,,1090716,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,105.71,2,2,1,有,有,6760000,64923,坡道平面,20.07,1200000,土地總價417萬元 建物總價259萬元114年01月08日轉讓權利範圍1/2 金額338萬元預售屋、或土地及建物分件登記案件；,RPXNMLSLNHKGFKD37DA,52.65,0,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號三樓之６,23.77,住,,,1090719,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,153.57,3,2,2,有,有,10100000,67392,坡道平面,22.99,1300000,預售屋、或土地及建物分件登記案件；,RPQOMLSLNHKGFKD76DA,76.22,0.9,8,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號四樓之１,23.56,住,,,1090728,土地1建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,152.2,3,2,2,有,有,10300000,68880,坡道平面,22.99,1400000,土地總價668萬元 建物總價362萬元114年01月03日轉讓金額1030萬元預售屋、或土地及建物分件登記案件；,RPUOMLSLNHKGFKD17DA,75.83,0,8.43,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號五樓之２,15.62,住,,,1090724,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,108.62,2,2,1,有,有,6940000,65865,坡道平面,22.99,1300000,預售屋、或土地及建物分件登記案件；,RPSPMLSLNHKGFKD07DA,52.65,0,3.13,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號八樓之８,14.28,住,,,1090725,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,101.48,2,2,1,有,有,6860000,69563,坡道平面,22.99,1400000,預售屋、或土地及建物分件登記案件；,RPWSMLSLNHKGFKD77DA,44.51,4.14,2.56,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋十街７３號十樓之２,15.62,住,,,1090717,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140605,108.62,2,2,1,有,有,7000000,65398,坡道平面,22.99,1400000,預售屋、或土地及建物分件登記案件；,RPQUMLSLNHKGFKD37DA,52.65,0,3.13,有,
