鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
北投區,房地(土地+建物),臺北市北投區清江路９１巷２０號六樓,15.62,1140423,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1131101,80.89,2,2,1,有,有,13620000,168377,,0,0,RPSOMLNLMHKGFEA08DA,48.5,0,6.05,有
萬華區,房地(土地+建物),臺北市萬華區環河南路一段２３號十二樓之３,2.81,1140402,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720624,26.48,1,1,1,有,無,3800000,143505,,0,0,RPQNMLMJNHKGFBA37EA,19.65,0,2.2,有
文山區,房地(土地+建物),臺北市文山區興隆路一段２５１巷２弄１４號三樓,24.5,1140401,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600604,70.15,2,2,1,有,無,12000000,171062,,0,0,RPQNMLSLMHKGFAA87DA,70.15,0,0,無
中正區,房地(土地+建物),臺北市中正區寧波西街７４號,27.29,1140415,土地1建物1車位0,一層，騎樓，通道,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,740925,178.01,0,0,0,無,無,64000000,359530,,0,0,RPRNMLQJNHKGFAA67DA,149.9,18.03,0,有
大同區,房地(土地+建物),臺北市大同區南京西路１５３號四樓,7.02,1140418,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740216,65.89,2,1,1,有,無,14500000,220064,,0,0,RPOOMLQJNHKGFBA57DA,49.53,0,7.83,有
中山區,建物,臺北市中山區中山北路一段１１２巷２１號八樓,0,1140409,土地0建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130925,87.57,3,2,2,有,有,23040000,263134,坡道平面,40.64,0,RPUPMLSJMHKGFCA48DA,37.23,2.62,3.04,有
內湖區,房地(土地+建物),臺北市內湖區民權東路六段２３２巷２１號三樓之２,17.52,1140401,土地1建物1車位0,三層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,940221,37.18,1,1,1,有,有,9300000,250134,,0,0,RPWNMLNLMHKGFCA18DA,19.05,0.89,1.65,有
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段９１巷１６２號四樓,10.91,1140404,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130801,59.25,1,1,1,有,有,13360000,285430,塔式車位,19.03,1880000,RPWNMLQLMHKGFCA48DA,21.68,0,2.92,有
內湖區,房地(土地+建物),臺北市內湖區內湖路三段７２巷３１號四樓,12.83,1140409,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720406,31.06,3,2,2,有,無,4000000,128783,,0,0,RPPNMLQJNHKGFCA67DA,26,0,3.7,無
內湖區,房地(土地+建物),臺北市內湖區內湖路一段９１巷１６８號五樓,11.61,1140415,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130801,42.96,1,1,1,有,有,13480000,313780,,0,0,RPTNMLQJNHKGFCA08DA,17.78,0,5,有
內湖區,房地(土地+建物),臺北市內湖區內湖路一段９１巷１６０號四樓,10.87,1140413,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130801,40.22,1,1,1,有,有,11480000,285430,,0,0,RPUNMLQJNHKGFCA18DA,21.68,0,2.92,有
松山區,房地(土地+建物),臺北市松山區民權東路三段１８９號五樓之３,7.54,1140403,土地5建物1車位0,五層,十層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,850206,49.29,1,0,1,有,有,14100000,286062,,0,0,RPTNMLLJMHKGFDA57DA,32.15,0,4.3,有
北投區,房地(土地+建物),臺北市北投區中央北路四段５８３巷１０弄７號,26.2,1140421,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050817,48.98,0,1,1,有,有,8880000,181298,,0,0,RPVOMLNLMHKGFEA38DA,27.88,0,4.01,有
士林區,房地(土地+建物)+車位,臺北市士林區德行東路２００號,33.09,1140416,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,1120512,186.87,0,1,1,有,有,63530000,412823,坡道平面,40.73,3200000,RPXNMLOLMHKGFEA58DA,108.37,0,0,有
北投區,房地(土地+建物)+車位,臺北市北投區西安街二段２７７號二樓,23.6,1140418,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990416,196.51,3,2,2,有,有,45000000,248374,坡道平面,27.41,3000000,RPOOMLOLMHKGFEA77DA,86.95,15.35,10.37,有
萬華區,房地(土地+建物),臺北市萬華區康定路１０３號五樓之７,4.35,1140409,土地1建物1車位0,五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,64.24,2,1,1,有,有,13400000,208593,,0,0,RPSNMLQJNHKGFBA97EA,37.81,0,4.62,有
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１１３號,38.86,1140428,土地1建物1車位1,一層，騎樓,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,870916,325.77,0,0,0,無,有,60000000,184179,坡道平面,0,0,RPQNMLQJNHKGFCA87EA,212.29,0,18.68,有
